,0,context,seq_id,cell_line
two_cres_shuffled,8.192965,enhancing,PABIR3_chrX_134807280_+,PC-3
wt,154.50566,enhancing,DCTN1_chr2_74391865_-,PC-3
greedy_it1,122.35606,enhancing,DCTN1_chr2_74391865_-,PC-3
greedy_it2,128.93648,enhancing,DCTN1_chr2_74391865_-,PC-3
two_cres_shuffled,103.94031,enhancing,DCTN1_chr2_74391865_-,PC-3
wt,17.926943,enhancing,TNFSF13_chr17_7558292_+,PC-3
greedy_it1,16.664248,enhancing,TNFSF13_chr17_7558292_+,PC-3
greedy_it2,16.76219,enhancing,TNFSF13_chr17_7558292_+,PC-3
two_cres_shuffled,14.9095955,enhancing,TNFSF13_chr17_7558292_+,PC-3
wt,21.032629,enhancing,SIRT3_chr11_236352_-,PC-3
greedy_it1,13.158933,enhancing,SIRT3_chr11_236352_-,PC-3
greedy_it2,19.17029,enhancing,SIRT3_chr11_236352_-,PC-3
two_cres_shuffled,8.337679,enhancing,SIRT3_chr11_236352_-,PC-3
wt,27.89296,enhancing,SULT2B1_chr19_48552171_+,PC-3
greedy_it1,16.59614,enhancing,SULT2B1_chr19_48552171_+,PC-3
greedy_it2,24.767696,enhancing,SULT2B1_chr19_48552171_+,PC-3
two_cres_shuffled,13.276237,enhancing,SULT2B1_chr19_48552171_+,PC-3
wt,31.789875,enhancing,COMMD7_chr20_32743467_-,PC-3
greedy_it1,17.288073,enhancing,COMMD7_chr20_32743467_-,PC-3
greedy_it2,17.409225,enhancing,COMMD7_chr20_32743467_-,PC-3
two_cres_shuffled,7.343137,enhancing,COMMD7_chr20_32743467_-,PC-3
wt,70.92529,enhancing,GABRE_chrX_151974676_-,PC-3
greedy_it1,35.48253,enhancing,GABRE_chrX_151974676_-,PC-3
greedy_it2,49.84329,enhancing,GABRE_chrX_151974676_-,PC-3
two_cres_shuffled,11.28894,enhancing,GABRE_chrX_151974676_-,PC-3
wt,98.656136,enhancing,SUPV3L1_chr10_69180233_+,PC-3
greedy_it1,91.6555,enhancing,SUPV3L1_chr10_69180233_+,PC-3
greedy_it2,93.51335,enhancing,SUPV3L1_chr10_69180233_+,PC-3
two_cres_shuffled,85.9778,enhancing,SUPV3L1_chr10_69180233_+,PC-3
wt,46.54502,enhancing,CDH13_chr16_82626969_+,PC-3
greedy_it1,14.795445,enhancing,CDH13_chr16_82626969_+,PC-3
greedy_it2,39.29783,enhancing,CDH13_chr16_82626969_+,PC-3
two_cres_shuffled,6.5485497,enhancing,CDH13_chr16_82626969_+,PC-3
wt,124.40048,enhancing,MALL_chr2_110115822_-,PC-3
greedy_it1,55.924385,enhancing,MALL_chr2_110115822_-,PC-3
greedy_it2,111.992325,enhancing,MALL_chr2_110115822_-,PC-3
two_cres_shuffled,34.71042,enhancing,MALL_chr2_110115822_-,PC-3
wt,88.45055,enhancing,MANSC1_chr12_12350241_-,PC-3
greedy_it1,65.55138,enhancing,MANSC1_chr12_12350241_-,PC-3
greedy_it2,68.932846,enhancing,MANSC1_chr12_12350241_-,PC-3
two_cres_shuffled,49.357475,enhancing,MANSC1_chr12_12350241_-,PC-3
wt,49.72929,enhancing,TUBA3E_chr2_130198439_-,PC-3
greedy_it1,0.07272883,enhancing,TUBA3E_chr2_130198439_-,PC-3
greedy_it2,20.659018,enhancing,TUBA3E_chr2_130198439_-,PC-3
two_cres_shuffled,0.040796973,enhancing,TUBA3E_chr2_130198439_-,PC-3
wt,112.61859,enhancing,CALM3_chr19_46601329_+,PC-3
greedy_it1,9.492913,enhancing,CALM3_chr19_46601329_+,PC-3
greedy_it2,94.84893,enhancing,CALM3_chr19_46601329_+,PC-3
two_cres_shuffled,3.5459745,enhancing,CALM3_chr19_46601329_+,PC-3
wt,26.127232,enhancing,IL20RB_chr3_136957982_+,PC-3
greedy_it1,16.519476,enhancing,IL20RB_chr3_136957982_+,PC-3
greedy_it2,17.981598,enhancing,IL20RB_chr3_136957982_+,PC-3
two_cres_shuffled,6.7160907,enhancing,IL20RB_chr3_136957982_+,PC-3
wt,34.137142,enhancing,UPK1B_chr3_119173597_+,PC-3
greedy_it1,15.455858,enhancing,UPK1B_chr3_119173597_+,PC-3
greedy_it2,16.028862,enhancing,UPK1B_chr3_119173597_+,PC-3
two_cres_shuffled,2.45284,enhancing,UPK1B_chr3_119173597_+,PC-3
wt,19.6151,enhancing,NMB_chr15_84658199_-,PC-3
greedy_it1,9.047282,enhancing,NMB_chr15_84658199_-,PC-3
greedy_it2,18.117662,enhancing,NMB_chr15_84658199_-,PC-3
two_cres_shuffled,7.5797815,enhancing,NMB_chr15_84658199_-,PC-3
wt,67.73643,enhancing,MOSPD1_chrX_134915257_-,PC-3
greedy_it1,55.441193,enhancing,MOSPD1_chrX_134915257_-,PC-3
greedy_it2,59.557446,enhancing,MOSPD1_chrX_134915257_-,PC-3
two_cres_shuffled,39.62737,enhancing,MOSPD1_chrX_134915257_-,PC-3
wt,119.68271,enhancing,NUP85_chr17_75205706_+,PC-3
greedy_it1,91.52587,enhancing,NUP85_chr17_75205706_+,PC-3
greedy_it2,108.360916,enhancing,NUP85_chr17_75205706_+,PC-3
two_cres_shuffled,75.72663,enhancing,NUP85_chr17_75205706_+,PC-3
wt,28.4594,enhancing,PLEKHM3_chr2_208025527_-,PC-3
greedy_it1,20.749578,enhancing,PLEKHM3_chr2_208025527_-,PC-3
greedy_it2,24.178894,enhancing,PLEKHM3_chr2_208025527_-,PC-3
two_cres_shuffled,16.507248,enhancing,PLEKHM3_chr2_208025527_-,PC-3
wt,90.49104,enhancing,PLPP2_chr19_291393_-,PC-3
greedy_it1,62.21112,enhancing,PLPP2_chr19_291393_-,PC-3
greedy_it2,77.84633,enhancing,PLPP2_chr19_291393_-,PC-3
two_cres_shuffled,34.580112,enhancing,PLPP2_chr19_291393_-,PC-3
wt,36.35295,enhancing,PARP2_chr14_20343636_+,PC-3
greedy_it1,21.866983,enhancing,PARP2_chr14_20343636_+,PC-3
greedy_it2,22.233143,enhancing,PARP2_chr14_20343636_+,PC-3
two_cres_shuffled,7.8302393,enhancing,PARP2_chr14_20343636_+,PC-3
wt,32.059242,enhancing,CSTA_chr3_122325247_+,PC-3
greedy_it1,19.411194,enhancing,CSTA_chr3_122325247_+,PC-3
greedy_it2,28.879786,enhancing,CSTA_chr3_122325247_+,PC-3
two_cres_shuffled,10.782427,enhancing,CSTA_chr3_122325247_+,PC-3
wt,30.006535,enhancing,CLDN11_chr3_170418867_+,PC-3
greedy_it1,23.075356,enhancing,CLDN11_chr3_170418867_+,PC-3
greedy_it2,26.801998,enhancing,CLDN11_chr3_170418867_+,PC-3
two_cres_shuffled,19.367027,enhancing,CLDN11_chr3_170418867_+,PC-3
wt,57.829956,enhancing,MKS1_chr17_58219255_-,PC-3
greedy_it1,44.355877,enhancing,MKS1_chr17_58219255_-,PC-3
greedy_it2,57.4466,enhancing,MKS1_chr17_58219255_-,PC-3
two_cres_shuffled,20.787981,enhancing,MKS1_chr17_58219255_-,PC-3
wt,55.563217,enhancing,MYADM_chr19_53867882_+,PC-3
greedy_it1,28.908676,enhancing,MYADM_chr19_53867882_+,PC-3
greedy_it2,30.126123,enhancing,MYADM_chr19_53867882_+,PC-3
two_cres_shuffled,14.995857,enhancing,MYADM_chr19_53867882_+,PC-3
wt,34.226604,enhancing,ZNF142_chr2_218659524_-,PC-3
greedy_it1,27.28805,enhancing,ZNF142_chr2_218659524_-,PC-3
greedy_it2,33.575127,enhancing,ZNF142_chr2_218659524_-,PC-3
two_cres_shuffled,25.959911,enhancing,ZNF142_chr2_218659524_-,PC-3
wt,26.187647,enhancing,PSTPIP2_chr18_46072257_-,PC-3
greedy_it1,16.025167,enhancing,PSTPIP2_chr18_46072257_-,PC-3
greedy_it2,16.847605,enhancing,PSTPIP2_chr18_46072257_-,PC-3
two_cres_shuffled,10.31519,enhancing,PSTPIP2_chr18_46072257_-,PC-3
wt,95.082596,enhancing,NR1H3_chr11_47248915_+,PC-3
greedy_it1,66.314026,enhancing,NR1H3_chr11_47248915_+,PC-3
greedy_it2,68.90642,enhancing,NR1H3_chr11_47248915_+,PC-3
two_cres_shuffled,31.07454,enhancing,NR1H3_chr11_47248915_+,PC-3
wt,28.965626,enhancing,TST_chr22_37019447_-,PC-3
greedy_it1,19.845236,enhancing,TST_chr22_37019447_-,PC-3
greedy_it2,26.759106,enhancing,TST_chr22_37019447_-,PC-3
two_cres_shuffled,14.978665,enhancing,TST_chr22_37019447_-,PC-3
wt,73.0517,enhancing,PTMS_chr12_6766374_+,PC-3
greedy_it1,19.30694,enhancing,PTMS_chr12_6766374_+,PC-3
greedy_it2,61.77592,enhancing,PTMS_chr12_6766374_+,PC-3
two_cres_shuffled,12.824379,enhancing,PTMS_chr12_6766374_+,PC-3
wt,86.745895,enhancing,DKK1_chr10_52314280_+,PC-3
greedy_it1,19.302097,enhancing,DKK1_chr10_52314280_+,PC-3
greedy_it2,78.10802,enhancing,DKK1_chr10_52314280_+,PC-3
two_cres_shuffled,13.627785,enhancing,DKK1_chr10_52314280_+,PC-3
wt,31.100994,enhancing,ALDH2_chr12_111766932_+,PC-3
greedy_it1,27.626972,enhancing,ALDH2_chr12_111766932_+,PC-3
greedy_it2,29.111353,enhancing,ALDH2_chr12_111766932_+,PC-3
two_cres_shuffled,15.436117,enhancing,ALDH2_chr12_111766932_+,PC-3
wt,115.13333,enhancing,EMG1_chr12_6970912_+,PC-3
greedy_it1,44.428196,enhancing,EMG1_chr12_6970912_+,PC-3
greedy_it2,98.97284,enhancing,EMG1_chr12_6970912_+,PC-3
two_cres_shuffled,34.336277,enhancing,EMG1_chr12_6970912_+,PC-3
wt,44.57985,enhancing,SUOX_chr12_55997287_+,PC-3
greedy_it1,34.934063,enhancing,SUOX_chr12_55997287_+,PC-3
greedy_it2,39.587685,enhancing,SUOX_chr12_55997287_+,PC-3
two_cres_shuffled,28.67242,enhancing,SUOX_chr12_55997287_+,PC-3
wt,114.878876,enhancing,EPHX1_chr1_225810123_+,PC-3
greedy_it1,69.97237,enhancing,EPHX1_chr1_225810123_+,PC-3
greedy_it2,95.57508,enhancing,EPHX1_chr1_225810123_+,PC-3
two_cres_shuffled,50.099834,enhancing,EPHX1_chr1_225810123_+,PC-3
wt,149.82697,enhancing,COPS4_chr4_83035182_+,PC-3
greedy_it1,139.0656,enhancing,COPS4_chr4_83035182_+,PC-3
greedy_it2,140.83096,enhancing,COPS4_chr4_83035182_+,PC-3
two_cres_shuffled,131.74808,enhancing,COPS4_chr4_83035182_+,PC-3
wt,20.29264,enhancing,DPP4_chr2_162074053_-,PC-3
greedy_it1,16.75106,enhancing,DPP4_chr2_162074053_-,PC-3
greedy_it2,18.760044,enhancing,DPP4_chr2_162074053_-,PC-3
two_cres_shuffled,14.363157,enhancing,DPP4_chr2_162074053_-,PC-3
wt,123.53424,enhancing,LIPA_chr10_89251775_-,PC-3
greedy_it1,85.13799,enhancing,LIPA_chr10_89251775_-,PC-3
greedy_it2,106.870094,enhancing,LIPA_chr10_89251775_-,PC-3
two_cres_shuffled,65.38789,enhancing,LIPA_chr10_89251775_-,PC-3
wt,30.564676,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
greedy_it1,23.149584,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
greedy_it2,25.602558,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
two_cres_shuffled,18.86776,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
wt,84.85783,enhancing,PTGR2_chr14_73851946_+,PC-3
greedy_it1,59.987816,enhancing,PTGR2_chr14_73851946_+,PC-3
greedy_it2,66.11227,enhancing,PTGR2_chr14_73851946_+,PC-3
two_cres_shuffled,41.080788,enhancing,PTGR2_chr14_73851946_+,PC-3
wt,16.377047,enhancing,SOD3_chr4_24795572_+,PC-3
greedy_it1,11.836986,enhancing,SOD3_chr4_24795572_+,PC-3
greedy_it2,13.114553,enhancing,SOD3_chr4_24795572_+,PC-3
two_cres_shuffled,9.515247,enhancing,SOD3_chr4_24795572_+,PC-3
wt,61.58673,enhancing,PI4KB_chr1_151327416_-,PC-3
greedy_it1,47.59916,enhancing,PI4KB_chr1_151327416_-,PC-3
greedy_it2,47.993664,enhancing,PI4KB_chr1_151327416_-,PC-3
two_cres_shuffled,40.203533,enhancing,PI4KB_chr1_151327416_-,PC-3
wt,18.625175,enhancing,LETM2_chr8_38386440_+,PC-3
greedy_it1,9.632205,enhancing,LETM2_chr8_38386440_+,PC-3
greedy_it2,14.627066,enhancing,LETM2_chr8_38386440_+,PC-3
two_cres_shuffled,5.7359223,enhancing,LETM2_chr8_38386440_+,PC-3
wt,71.727295,enhancing,ATG101_chr12_52069977_+,PC-3
greedy_it1,35.38756,enhancing,ATG101_chr12_52069977_+,PC-3
greedy_it2,71.57738,enhancing,ATG101_chr12_52069977_+,PC-3
two_cres_shuffled,29.719662,enhancing,ATG101_chr12_52069977_+,PC-3
wt,61.56363,enhancing,LITAF_chr16_11586919_-,PC-3
greedy_it1,45.277443,enhancing,LITAF_chr16_11586919_-,PC-3
greedy_it2,46.28789,enhancing,LITAF_chr16_11586919_-,PC-3
two_cres_shuffled,33.50685,enhancing,LITAF_chr16_11586919_-,PC-3
wt,108.198204,enhancing,PLCD3_chr17_45132515_-,PC-3
greedy_it1,71.267456,enhancing,PLCD3_chr17_45132515_-,PC-3
greedy_it2,84.29219,enhancing,PLCD3_chr17_45132515_-,PC-3
two_cres_shuffled,45.946617,enhancing,PLCD3_chr17_45132515_-,PC-3
wt,39.802834,enhancing,SSX2B_chrX_52751268_+,PC-3
greedy_it1,1.7620716,enhancing,SSX2B_chrX_52751268_+,PC-3
greedy_it2,6.0501676,enhancing,SSX2B_chrX_52751268_+,PC-3
two_cres_shuffled,0.13106094,enhancing,SSX2B_chrX_52751268_+,PC-3
wt,16.629862,enhancing,IFI27_chr14_94110814_+,PC-3
greedy_it1,0.7724195,enhancing,IFI27_chr14_94110814_+,PC-3
greedy_it2,5.861074,enhancing,IFI27_chr14_94110814_+,PC-3
two_cres_shuffled,0.31874216,enhancing,IFI27_chr14_94110814_+,PC-3
wt,112.86336,enhancing,TTLL12_chr22_43187134_-,PC-3
greedy_it1,96.66872,enhancing,TTLL12_chr22_43187134_-,PC-3
greedy_it2,101.876724,enhancing,TTLL12_chr22_43187134_-,PC-3
two_cres_shuffled,78.384636,enhancing,TTLL12_chr22_43187134_-,PC-3
wt,17.52372,enhancing,C1QTNF1_chr17_79024170_+,PC-3
greedy_it1,7.6649413,enhancing,C1QTNF1_chr17_79024170_+,PC-3
greedy_it2,9.201266,enhancing,C1QTNF1_chr17_79024170_+,PC-3
two_cres_shuffled,4.8732514,enhancing,C1QTNF1_chr17_79024170_+,PC-3
wt,132.89891,enhancing,PCGF2_chr17_38748353_-,PC-3
greedy_it1,103.86438,enhancing,PCGF2_chr17_38748353_-,PC-3
greedy_it2,113.020584,enhancing,PCGF2_chr17_38748353_-,PC-3
two_cres_shuffled,72.034615,enhancing,PCGF2_chr17_38748353_-,PC-3
wt,41.199196,enhancing,AGK_chr7_141551409_+,PC-3
greedy_it1,32.535545,enhancing,AGK_chr7_141551409_+,PC-3
greedy_it2,37.988293,enhancing,AGK_chr7_141551409_+,PC-3
two_cres_shuffled,27.606747,enhancing,AGK_chr7_141551409_+,PC-3
wt,28.279936,enhancing,PGBD1_chr6_28281571_+,PC-3
greedy_it1,17.16275,enhancing,PGBD1_chr6_28281571_+,PC-3
greedy_it2,20.582855,enhancing,PGBD1_chr6_28281571_+,PC-3
two_cres_shuffled,8.652184,enhancing,PGBD1_chr6_28281571_+,PC-3
wt,46.59661,enhancing,S100A4_chr1_153545806_-,PC-3
greedy_it1,30.832241,enhancing,S100A4_chr1_153545806_-,PC-3
greedy_it2,41.425232,enhancing,S100A4_chr1_153545806_-,PC-3
two_cres_shuffled,24.542042,enhancing,S100A4_chr1_153545806_-,PC-3
wt,23.592999,enhancing,MTMR11_chr1_149936879_-,PC-3
greedy_it1,21.854712,enhancing,MTMR11_chr1_149936879_-,PC-3
greedy_it2,22.157331,enhancing,MTMR11_chr1_149936879_-,PC-3
two_cres_shuffled,18.536407,enhancing,MTMR11_chr1_149936879_-,PC-3
wt,59.584282,enhancing,GSS_chr20_34955806_-,PC-3
greedy_it1,50.3061,enhancing,GSS_chr20_34955806_-,PC-3
greedy_it2,52.655098,enhancing,GSS_chr20_34955806_-,PC-3
two_cres_shuffled,35.09531,enhancing,GSS_chr20_34955806_-,PC-3
wt,16.765587,enhancing,SLC35E4_chr22_30635780_+,PC-3
greedy_it1,7.535927,enhancing,SLC35E4_chr22_30635780_+,PC-3
greedy_it2,15.469661,enhancing,SLC35E4_chr22_30635780_+,PC-3
two_cres_shuffled,5.274349,enhancing,SLC35E4_chr22_30635780_+,PC-3
wt,22.601858,enhancing,ZNF729_chr19_22286440_+,PC-3
greedy_it1,16.65926,enhancing,ZNF729_chr19_22286440_+,PC-3
greedy_it2,17.257025,enhancing,ZNF729_chr19_22286440_+,PC-3
two_cres_shuffled,13.576047,enhancing,ZNF729_chr19_22286440_+,PC-3
wt,35.873886,enhancing,LYPD3_chr19_43465608_-,PC-3
greedy_it1,21.249836,enhancing,LYPD3_chr19_43465608_-,PC-3
greedy_it2,24.44202,enhancing,LYPD3_chr19_43465608_-,PC-3
two_cres_shuffled,13.971784,enhancing,LYPD3_chr19_43465608_-,PC-3
wt,35.15834,enhancing,PRTFDC1_chr10_24952592_-,PC-3
greedy_it1,27.87236,enhancing,PRTFDC1_chr10_24952592_-,PC-3
greedy_it2,30.560139,enhancing,PRTFDC1_chr10_24952592_-,PC-3
two_cres_shuffled,23.17818,enhancing,PRTFDC1_chr10_24952592_-,PC-3
wt,62.41449,enhancing,PTGES_chr9_129753042_-,PC-3
greedy_it1,45.26628,enhancing,PTGES_chr9_129753042_-,PC-3
greedy_it2,47.452885,enhancing,PTGES_chr9_129753042_-,PC-3
two_cres_shuffled,32.284832,enhancing,PTGES_chr9_129753042_-,PC-3
wt,18.6417,enhancing,TNFRSF9_chr1_7940839_-,PC-3
greedy_it1,15.184984,enhancing,TNFRSF9_chr1_7940839_-,PC-3
greedy_it2,18.77856,enhancing,TNFRSF9_chr1_7940839_-,PC-3
two_cres_shuffled,12.292482,enhancing,TNFRSF9_chr1_7940839_-,PC-3
wt,74.81129,enhancing,SMAD3_chr15_67065602_+,PC-3
greedy_it1,65.193344,enhancing,SMAD3_chr15_67065602_+,PC-3
greedy_it2,71.11888,enhancing,SMAD3_chr15_67065602_+,PC-3
two_cres_shuffled,59.111675,enhancing,SMAD3_chr15_67065602_+,PC-3
wt,16.608917,enhancing,SFTA2_chr6_30932170_-,PC-3
greedy_it1,9.246903,enhancing,SFTA2_chr6_30932170_-,PC-3
greedy_it2,12.897873,enhancing,SFTA2_chr6_30932170_-,PC-3
two_cres_shuffled,6.1512876,enhancing,SFTA2_chr6_30932170_-,PC-3
wt,15.892189,enhancing,RPH3AL_chr17_352807_-,PC-3
greedy_it1,13.346423,enhancing,RPH3AL_chr17_352807_-,PC-3
greedy_it2,13.407018,enhancing,RPH3AL_chr17_352807_-,PC-3
two_cres_shuffled,11.079513,enhancing,RPH3AL_chr17_352807_-,PC-3
wt,41.587387,enhancing,CTPS2_chrX_16712669_-,PC-3
greedy_it1,23.899302,enhancing,CTPS2_chrX_16712669_-,PC-3
greedy_it2,39.597282,enhancing,CTPS2_chrX_16712669_-,PC-3
two_cres_shuffled,18.596935,enhancing,CTPS2_chrX_16712669_-,PC-3
wt,19.181606,enhancing,DHRS9_chr2_169069575_+,PC-3
greedy_it1,15.56579,enhancing,DHRS9_chr2_169069575_+,PC-3
greedy_it2,16.1235,enhancing,DHRS9_chr2_169069575_+,PC-3
two_cres_shuffled,12.569078,enhancing,DHRS9_chr2_169069575_+,PC-3
wt,51.73763,enhancing,LIMCH1_chr4_41360806_+,PC-3
greedy_it1,34.82911,enhancing,LIMCH1_chr4_41360806_+,PC-3
greedy_it2,42.822422,enhancing,LIMCH1_chr4_41360806_+,PC-3
two_cres_shuffled,25.695633,enhancing,LIMCH1_chr4_41360806_+,PC-3
wt,239.97806,enhancing,PRSS23_chr11_86800541_+,PC-3
greedy_it1,189.68054,enhancing,PRSS23_chr11_86800541_+,PC-3
greedy_it2,210.39578,enhancing,PRSS23_chr11_86800541_+,PC-3
two_cres_shuffled,154.32861,enhancing,PRSS23_chr11_86800541_+,PC-3
wt,21.087284,enhancing,PTHLH_chr12_27970047_-,PC-3
greedy_it1,15.368036,enhancing,PTHLH_chr12_27970047_-,PC-3
greedy_it2,17.04076,enhancing,PTHLH_chr12_27970047_-,PC-3
two_cres_shuffled,11.81539,enhancing,PTHLH_chr12_27970047_-,PC-3
wt,59.25989,enhancing,MED20_chr6_41921139_-,PC-3
greedy_it1,49.312744,enhancing,MED20_chr6_41921139_-,PC-3
greedy_it2,52.86133,enhancing,MED20_chr6_41921139_-,PC-3
two_cres_shuffled,42.711784,enhancing,MED20_chr6_41921139_-,PC-3
wt,63.670082,enhancing,MMP14_chr14_22836584_+,PC-3
greedy_it1,47.564384,enhancing,MMP14_chr14_22836584_+,PC-3
greedy_it2,49.053783,enhancing,MMP14_chr14_22836584_+,PC-3
two_cres_shuffled,29.52748,enhancing,MMP14_chr14_22836584_+,PC-3
wt,16.523159,enhancing,HFE_chr6_26087404_+,PC-3
greedy_it1,3.4349556,enhancing,HFE_chr6_26087404_+,PC-3
greedy_it2,15.6718235,enhancing,HFE_chr6_26087404_+,PC-3
two_cres_shuffled,2.9922385,enhancing,HFE_chr6_26087404_+,PC-3
wt,39.826324,enhancing,CGAS_chr6_73452297_-,PC-3
greedy_it1,27.044687,enhancing,CGAS_chr6_73452297_-,PC-3
greedy_it2,29.71936,enhancing,CGAS_chr6_73452297_-,PC-3
two_cres_shuffled,16.747845,enhancing,CGAS_chr6_73452297_-,PC-3
wt,42.9868,enhancing,SMG8_chr17_59210034_+,PC-3
greedy_it1,38.30465,enhancing,SMG8_chr17_59210034_+,PC-3
greedy_it2,43.734215,enhancing,SMG8_chr17_59210034_+,PC-3
two_cres_shuffled,35.62438,enhancing,SMG8_chr17_59210034_+,PC-3
wt,194.71782,enhancing,LY6E_chr8_143018482_+,PC-3
greedy_it1,88.56163,enhancing,LY6E_chr8_143018482_+,PC-3
greedy_it2,178.39513,enhancing,LY6E_chr8_143018482_+,PC-3
two_cres_shuffled,64.97363,enhancing,LY6E_chr8_143018482_+,PC-3
wt,15.317619,enhancing,MARCHF9_chr12_57755102_+,PC-3
greedy_it1,9.848587,enhancing,MARCHF9_chr12_57755102_+,PC-3
greedy_it2,10.092955,enhancing,MARCHF9_chr12_57755102_+,PC-3
two_cres_shuffled,5.8358936,enhancing,MARCHF9_chr12_57755102_+,PC-3
wt,22.838877,enhancing,INSYN2B_chr5_169980495_-,PC-3
greedy_it1,12.951625,enhancing,INSYN2B_chr5_169980495_-,PC-3
greedy_it2,18.575012,enhancing,INSYN2B_chr5_169980495_-,PC-3
two_cres_shuffled,7.590639,enhancing,INSYN2B_chr5_169980495_-,PC-3
wt,17.87379,enhancing,PDGFB_chr22_39244982_-,PC-3
greedy_it1,11.7134,enhancing,PDGFB_chr22_39244982_-,PC-3
greedy_it2,13.723709,enhancing,PDGFB_chr22_39244982_-,PC-3
two_cres_shuffled,8.259817,enhancing,PDGFB_chr22_39244982_-,PC-3
wt,191.87486,enhancing,BOLA3_chr2_74147912_-,PC-3
greedy_it1,132.01083,enhancing,BOLA3_chr2_74147912_-,PC-3
greedy_it2,173.4584,enhancing,BOLA3_chr2_74147912_-,PC-3
two_cres_shuffled,102.63417,enhancing,BOLA3_chr2_74147912_-,PC-3
wt,78.56428,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
greedy_it1,65.18038,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
greedy_it2,72.17986,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
two_cres_shuffled,57.091877,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
wt,15.799051,enhancing,STEAP4_chr7_88306888_-,PC-3
greedy_it1,8.211538,enhancing,STEAP4_chr7_88306888_-,PC-3
greedy_it2,10.284376,enhancing,STEAP4_chr7_88306888_-,PC-3
two_cres_shuffled,4.5028677,enhancing,STEAP4_chr7_88306888_-,PC-3
wt,158.07751,enhancing,RBMY1F_chrY_22182923_-,PC-3
greedy_it1,89.5228,enhancing,RBMY1F_chrY_22182923_-,PC-3
greedy_it2,93.28266,enhancing,RBMY1F_chrY_22182923_-,PC-3
two_cres_shuffled,26.2267,enhancing,RBMY1F_chrY_22182923_-,PC-3
wt,72.72429,enhancing,SLC35F2_chr11_107858787_-,PC-3
greedy_it1,49.19169,enhancing,SLC35F2_chr11_107858787_-,PC-3
greedy_it2,60.610893,enhancing,SLC35F2_chr11_107858787_-,PC-3
two_cres_shuffled,40.065372,enhancing,SLC35F2_chr11_107858787_-,PC-3
wt,15.253862,enhancing,LRR1_chr14_49598939_+,PC-3
greedy_it1,6.385806,enhancing,LRR1_chr14_49598939_+,PC-3
greedy_it2,6.7407737,enhancing,LRR1_chr14_49598939_+,PC-3
two_cres_shuffled,1.235475,enhancing,LRR1_chr14_49598939_+,PC-3
wt,137.12386,enhancing,NDUFB3_chr2_201072051_+,PC-3
greedy_it1,27.362234,enhancing,NDUFB3_chr2_201072051_+,PC-3
greedy_it2,65.107346,enhancing,NDUFB3_chr2_201072051_+,PC-3
two_cres_shuffled,10.917879,enhancing,NDUFB3_chr2_201072051_+,PC-3
wt,110.800735,enhancing,SERPINB6_chr6_2971661_-,PC-3
greedy_it1,95.920494,enhancing,SERPINB6_chr6_2971661_-,PC-3
greedy_it2,97.93883,enhancing,SERPINB6_chr6_2971661_-,PC-3
two_cres_shuffled,82.90178,enhancing,SERPINB6_chr6_2971661_-,PC-3
wt,18.722515,enhancing,SENP8_chr15_72118402_+,PC-3
greedy_it1,13.56814,enhancing,SENP8_chr15_72118402_+,PC-3
greedy_it2,16.539764,enhancing,SENP8_chr15_72118402_+,PC-3
two_cres_shuffled,11.388369,enhancing,SENP8_chr15_72118402_+,PC-3
wt,22.38245,enhancing,LRRC23_chr12_6904840_+,PC-3
greedy_it1,14.644043,enhancing,LRRC23_chr12_6904840_+,PC-3
greedy_it2,17.776714,enhancing,LRRC23_chr12_6904840_+,PC-3
two_cres_shuffled,11.380289,enhancing,LRRC23_chr12_6904840_+,PC-3
wt,57.164818,enhancing,IFI35_chr17_43006783_+,PC-3
greedy_it1,18.482082,enhancing,IFI35_chr17_43006783_+,PC-3
greedy_it2,44.395744,enhancing,IFI35_chr17_43006783_+,PC-3
two_cres_shuffled,10.178755,enhancing,IFI35_chr17_43006783_+,PC-3
wt,43.256546,enhancing,KLK10_chr19_51019709_-,PC-3
greedy_it1,34.304657,enhancing,KLK10_chr19_51019709_-,PC-3
greedy_it2,37.443882,enhancing,KLK10_chr19_51019709_-,PC-3
two_cres_shuffled,26.671238,enhancing,KLK10_chr19_51019709_-,PC-3
wt,16.711498,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
greedy_it1,14.801512,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
greedy_it2,16.442705,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
two_cres_shuffled,11.675022,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
wt,67.96752,enhancing,NMI_chr2_151289668_-,PC-3
greedy_it1,46.074352,enhancing,NMI_chr2_151289668_-,PC-3
greedy_it2,50.625668,enhancing,NMI_chr2_151289668_-,PC-3
two_cres_shuffled,25.487267,enhancing,NMI_chr2_151289668_-,PC-3
wt,29.69091,enhancing,GLIS2_chr16_4316066_+,PC-3
greedy_it1,19.67719,enhancing,GLIS2_chr16_4316066_+,PC-3
