,Normalized TSS activity,context,cell_line,seq_id
9,0.51718533,silencing,K562,GPR146_chr7_1055284_+
10,0.5484192,silencing,K562,GPR146_chr7_1055284_+
11,0.54319173,silencing,K562,GPR146_chr7_1055284_+
12,0.5072084,silencing,K562,GPR146_chr7_1055284_+
13,0.48953697,silencing,K562,GPR146_chr7_1055284_+
14,0.4619518,silencing,K562,GPR146_chr7_1055284_+
15,0.4523343,silencing,K562,GPR146_chr7_1055284_+
16,0.44211861,silencing,K562,GPR146_chr7_1055284_+
17,0.42922747,silencing,K562,GPR146_chr7_1055284_+
18,0.40808365,silencing,K562,GPR146_chr7_1055284_+
19,0.37834656,silencing,K562,GPR146_chr7_1055284_+
20,0.39175966,silencing,K562,GPR146_chr7_1055284_+
21,0.41041997,silencing,K562,GPR146_chr7_1055284_+
22,0.40813914,silencing,K562,GPR146_chr7_1055284_+
23,0.3999297,silencing,K562,GPR146_chr7_1055284_+
24,0.382051,silencing,K562,GPR146_chr7_1055284_+
25,0.38346905,silencing,K562,GPR146_chr7_1055284_+
0,1.0,silencing,K562,HUS1_chr7_47979553_-
1,1.03731,silencing,K562,HUS1_chr7_47979553_-
2,0.9620091,silencing,K562,HUS1_chr7_47979553_-
3,0.77562314,silencing,K562,HUS1_chr7_47979553_-
4,0.7324763,silencing,K562,HUS1_chr7_47979553_-
5,0.7285763,silencing,K562,HUS1_chr7_47979553_-
6,0.6949609,silencing,K562,HUS1_chr7_47979553_-
7,0.6513112,silencing,K562,HUS1_chr7_47979553_-
8,0.6473057,silencing,K562,HUS1_chr7_47979553_-
9,0.62771857,silencing,K562,HUS1_chr7_47979553_-
10,0.6130453,silencing,K562,HUS1_chr7_47979553_-
11,0.60180306,silencing,K562,HUS1_chr7_47979553_-
12,0.6142992,silencing,K562,HUS1_chr7_47979553_-
13,0.6076731,silencing,K562,HUS1_chr7_47979553_-
14,0.61632115,silencing,K562,HUS1_chr7_47979553_-
15,0.61467624,silencing,K562,HUS1_chr7_47979553_-
16,0.6100271,silencing,K562,HUS1_chr7_47979553_-
17,0.64886785,silencing,K562,HUS1_chr7_47979553_-
18,0.6370008,silencing,K562,HUS1_chr7_47979553_-
19,0.63490903,silencing,K562,HUS1_chr7_47979553_-
20,0.62490255,silencing,K562,HUS1_chr7_47979553_-
21,0.6120471,silencing,K562,HUS1_chr7_47979553_-
22,0.613486,silencing,K562,HUS1_chr7_47979553_-
23,0.6117521,silencing,K562,HUS1_chr7_47979553_-
24,0.61029285,silencing,K562,HUS1_chr7_47979553_-
25,0.61743623,silencing,K562,HUS1_chr7_47979553_-
0,1.0,silencing,K562,UBE2N_chr12_93441943_-
1,0.9039158,silencing,K562,UBE2N_chr12_93441943_-
2,0.8819857,silencing,K562,UBE2N_chr12_93441943_-
3,0.7706907,silencing,K562,UBE2N_chr12_93441943_-
4,0.7825556,silencing,K562,UBE2N_chr12_93441943_-
5,0.735997,silencing,K562,UBE2N_chr12_93441943_-
6,0.73165756,silencing,K562,UBE2N_chr12_93441943_-
7,0.71180135,silencing,K562,UBE2N_chr12_93441943_-
8,0.6397793,silencing,K562,UBE2N_chr12_93441943_-
9,0.5946777,silencing,K562,UBE2N_chr12_93441943_-
10,0.59932697,silencing,K562,UBE2N_chr12_93441943_-
11,0.6033683,silencing,K562,UBE2N_chr12_93441943_-
12,0.59978074,silencing,K562,UBE2N_chr12_93441943_-
13,0.6186699,silencing,K562,UBE2N_chr12_93441943_-
14,0.5949587,silencing,K562,UBE2N_chr12_93441943_-
15,0.59715444,silencing,K562,UBE2N_chr12_93441943_-
16,0.5976464,silencing,K562,UBE2N_chr12_93441943_-
17,0.54963404,silencing,K562,UBE2N_chr12_93441943_-
18,0.51924366,silencing,K562,UBE2N_chr12_93441943_-
19,0.5013916,silencing,K562,UBE2N_chr12_93441943_-
20,0.4975939,silencing,K562,UBE2N_chr12_93441943_-
21,0.4942937,silencing,K562,UBE2N_chr12_93441943_-
22,0.52727145,silencing,K562,UBE2N_chr12_93441943_-
23,0.5117555,silencing,K562,UBE2N_chr12_93441943_-
24,0.5107912,silencing,K562,UBE2N_chr12_93441943_-
25,0.5156853,silencing,K562,UBE2N_chr12_93441943_-
0,1.0,silencing,K562,ZNF551_chr19_57682034_+
1,0.3970131,silencing,K562,ZNF551_chr19_57682034_+
2,0.23009877,silencing,K562,ZNF551_chr19_57682034_+
3,0.23325208,silencing,K562,ZNF551_chr19_57682034_+
4,0.23562175,silencing,K562,ZNF551_chr19_57682034_+
5,0.2460115,silencing,K562,ZNF551_chr19_57682034_+
6,0.24421681,silencing,K562,ZNF551_chr19_57682034_+
7,0.2445809,silencing,K562,ZNF551_chr19_57682034_+
8,0.2461539,silencing,K562,ZNF551_chr19_57682034_+
9,0.24417321,silencing,K562,ZNF551_chr19_57682034_+
10,0.24325144,silencing,K562,ZNF551_chr19_57682034_+
11,0.23757878,silencing,K562,ZNF551_chr19_57682034_+
12,0.24486285,silencing,K562,ZNF551_chr19_57682034_+
13,0.23769987,silencing,K562,ZNF551_chr19_57682034_+
14,0.24394284,silencing,K562,ZNF551_chr19_57682034_+
15,0.24645524,silencing,K562,ZNF551_chr19_57682034_+
16,0.24277575,silencing,K562,ZNF551_chr19_57682034_+
17,0.24999171,silencing,K562,ZNF551_chr19_57682034_+
18,0.24104044,silencing,K562,ZNF551_chr19_57682034_+
19,0.24331902,silencing,K562,ZNF551_chr19_57682034_+
20,0.24352343,silencing,K562,ZNF551_chr19_57682034_+
21,0.25427893,silencing,K562,ZNF551_chr19_57682034_+
22,0.2809519,silencing,K562,ZNF551_chr19_57682034_+
23,0.28132442,silencing,K562,ZNF551_chr19_57682034_+
24,0.28069597,silencing,K562,ZNF551_chr19_57682034_+
25,0.27805167,silencing,K562,ZNF551_chr19_57682034_+
0,1.0,silencing,K562,ZNF57_chr19_2900927_+
1,0.62165153,silencing,K562,ZNF57_chr19_2900927_+
2,0.6164504,silencing,K562,ZNF57_chr19_2900927_+
3,0.57314163,silencing,K562,ZNF57_chr19_2900927_+
4,0.57965845,silencing,K562,ZNF57_chr19_2900927_+
5,0.50997096,silencing,K562,ZNF57_chr19_2900927_+
6,0.5019159,silencing,K562,ZNF57_chr19_2900927_+
7,0.46876472,silencing,K562,ZNF57_chr19_2900927_+
8,0.45045587,silencing,K562,ZNF57_chr19_2900927_+
9,0.37793645,silencing,K562,ZNF57_chr19_2900927_+
10,0.3388869,silencing,K562,ZNF57_chr19_2900927_+
11,0.33461082,silencing,K562,ZNF57_chr19_2900927_+
12,0.34679317,silencing,K562,ZNF57_chr19_2900927_+
13,0.34065935,silencing,K562,ZNF57_chr19_2900927_+
14,0.33810022,silencing,K562,ZNF57_chr19_2900927_+
15,0.3274342,silencing,K562,ZNF57_chr19_2900927_+
16,0.31997287,silencing,K562,ZNF57_chr19_2900927_+
17,0.3177182,silencing,K562,ZNF57_chr19_2900927_+
18,0.3159567,silencing,K562,ZNF57_chr19_2900927_+
19,0.29045177,silencing,K562,ZNF57_chr19_2900927_+
20,0.2930541,silencing,K562,ZNF57_chr19_2900927_+
21,0.29285088,silencing,K562,ZNF57_chr19_2900927_+
22,0.29288906,silencing,K562,ZNF57_chr19_2900927_+
23,0.29837605,silencing,K562,ZNF57_chr19_2900927_+
24,0.28815663,silencing,K562,ZNF57_chr19_2900927_+
25,0.28464,silencing,K562,ZNF57_chr19_2900927_+
0,1.0,silencing,K562,DOP1A_chr6_83067670_+
1,0.9841761,silencing,K562,DOP1A_chr6_83067670_+
2,0.9581783,silencing,K562,DOP1A_chr6_83067670_+
3,0.79536957,silencing,K562,DOP1A_chr6_83067670_+
4,0.73968434,silencing,K562,DOP1A_chr6_83067670_+
5,0.7686047,silencing,K562,DOP1A_chr6_83067670_+
6,0.7530638,silencing,K562,DOP1A_chr6_83067670_+
7,0.7263582,silencing,K562,DOP1A_chr6_83067670_+
8,0.73386365,silencing,K562,DOP1A_chr6_83067670_+
9,0.7425324,silencing,K562,DOP1A_chr6_83067670_+
10,0.71638256,silencing,K562,DOP1A_chr6_83067670_+
11,0.698211,silencing,K562,DOP1A_chr6_83067670_+
12,0.7095803,silencing,K562,DOP1A_chr6_83067670_+
13,0.64577216,silencing,K562,DOP1A_chr6_83067670_+
14,0.6428674,silencing,K562,DOP1A_chr6_83067670_+
15,0.62542355,silencing,K562,DOP1A_chr6_83067670_+
16,0.6200304,silencing,K562,DOP1A_chr6_83067670_+
17,0.625636,silencing,K562,DOP1A_chr6_83067670_+
18,0.6299623,silencing,K562,DOP1A_chr6_83067670_+
19,0.6428884,silencing,K562,DOP1A_chr6_83067670_+
20,0.64102125,silencing,K562,DOP1A_chr6_83067670_+
21,0.6386455,silencing,K562,DOP1A_chr6_83067670_+
22,0.6374302,silencing,K562,DOP1A_chr6_83067670_+
23,0.6387021,silencing,K562,DOP1A_chr6_83067670_+
24,0.6468267,silencing,K562,DOP1A_chr6_83067670_+
25,0.64576644,silencing,K562,DOP1A_chr6_83067670_+
0,1.0,silencing,K562,ZNF570_chr19_37469355_+
1,0.26734987,silencing,K562,ZNF570_chr19_37469355_+
2,0.27688158,silencing,K562,ZNF570_chr19_37469355_+
3,0.28250146,silencing,K562,ZNF570_chr19_37469355_+
4,0.27765456,silencing,K562,ZNF570_chr19_37469355_+
5,0.2740876,silencing,K562,ZNF570_chr19_37469355_+
6,0.27808717,silencing,K562,ZNF570_chr19_37469355_+
7,0.30396834,silencing,K562,ZNF570_chr19_37469355_+
8,0.3014934,silencing,K562,ZNF570_chr19_37469355_+
9,0.2965848,silencing,K562,ZNF570_chr19_37469355_+
10,0.29802066,silencing,K562,ZNF570_chr19_37469355_+
11,0.29687482,silencing,K562,ZNF570_chr19_37469355_+
12,0.3332713,silencing,K562,ZNF570_chr19_37469355_+
13,0.3335867,silencing,K562,ZNF570_chr19_37469355_+
14,0.34270075,silencing,K562,ZNF570_chr19_37469355_+
15,0.3573,silencing,K562,ZNF570_chr19_37469355_+
16,0.4102691,silencing,K562,ZNF570_chr19_37469355_+
17,0.41269737,silencing,K562,ZNF570_chr19_37469355_+
18,0.4181061,silencing,K562,ZNF570_chr19_37469355_+
19,0.4210187,silencing,K562,ZNF570_chr19_37469355_+
20,0.4198,silencing,K562,ZNF570_chr19_37469355_+
21,0.42305484,silencing,K562,ZNF570_chr19_37469355_+
22,0.4247197,silencing,K562,ZNF570_chr19_37469355_+
23,0.4228052,silencing,K562,ZNF570_chr19_37469355_+
24,0.42412132,silencing,K562,ZNF570_chr19_37469355_+
25,0.4225192,silencing,K562,ZNF570_chr19_37469355_+
0,1.0,silencing,K562,TP53BP1_chr15_43493127_-
1,1.0587143,silencing,K562,TP53BP1_chr15_43493127_-
2,0.8877411,silencing,K562,TP53BP1_chr15_43493127_-
3,0.716957,silencing,K562,TP53BP1_chr15_43493127_-
4,0.56536186,silencing,K562,TP53BP1_chr15_43493127_-
5,0.49435675,silencing,K562,TP53BP1_chr15_43493127_-
6,0.50748825,silencing,K562,TP53BP1_chr15_43493127_-
7,0.4531786,silencing,K562,TP53BP1_chr15_43493127_-
8,0.4664974,silencing,K562,TP53BP1_chr15_43493127_-
9,0.4659865,silencing,K562,TP53BP1_chr15_43493127_-
10,0.4496791,silencing,K562,TP53BP1_chr15_43493127_-
11,0.41048434,silencing,K562,TP53BP1_chr15_43493127_-
12,0.38805267,silencing,K562,TP53BP1_chr15_43493127_-
13,0.37860724,silencing,K562,TP53BP1_chr15_43493127_-
14,0.44882098,silencing,K562,TP53BP1_chr15_43493127_-
15,0.42852408,silencing,K562,TP53BP1_chr15_43493127_-
16,0.42649117,silencing,K562,TP53BP1_chr15_43493127_-
17,0.4329219,silencing,K562,TP53BP1_chr15_43493127_-
18,0.4406476,silencing,K562,TP53BP1_chr15_43493127_-
19,0.44577178,silencing,K562,TP53BP1_chr15_43493127_-
20,0.46407896,silencing,K562,TP53BP1_chr15_43493127_-
21,0.4717903,silencing,K562,TP53BP1_chr15_43493127_-
22,0.47164452,silencing,K562,TP53BP1_chr15_43493127_-
23,0.4828015,silencing,K562,TP53BP1_chr15_43493127_-
24,0.48997256,silencing,K562,TP53BP1_chr15_43493127_-
25,0.42962083,silencing,K562,TP53BP1_chr15_43493127_-
0,1.0,silencing,K562,ZFP30_chr19_37655412_-
1,0.3384398,silencing,K562,ZFP30_chr19_37655412_-
2,0.39767274,silencing,K562,ZFP30_chr19_37655412_-
3,0.45238572,silencing,K562,ZFP30_chr19_37655412_-
4,0.35009038,silencing,K562,ZFP30_chr19_37655412_-
5,0.3439938,silencing,K562,ZFP30_chr19_37655412_-
6,0.31121525,silencing,K562,ZFP30_chr19_37655412_-
7,0.26508692,silencing,K562,ZFP30_chr19_37655412_-
8,0.13116845,silencing,K562,ZFP30_chr19_37655412_-
9,0.13231431,silencing,K562,ZFP30_chr19_37655412_-
10,0.11590572,silencing,K562,ZFP30_chr19_37655412_-
11,0.12791099,silencing,K562,ZFP30_chr19_37655412_-
12,0.13974933,silencing,K562,ZFP30_chr19_37655412_-
13,0.17256501,silencing,K562,ZFP30_chr19_37655412_-
14,0.15573023,silencing,K562,ZFP30_chr19_37655412_-
15,0.14103062,silencing,K562,ZFP30_chr19_37655412_-
16,0.13229686,silencing,K562,ZFP30_chr19_37655412_-
17,0.13159063,silencing,K562,ZFP30_chr19_37655412_-
18,0.13352543,silencing,K562,ZFP30_chr19_37655412_-
19,0.13017075,silencing,K562,ZFP30_chr19_37655412_-
20,0.14331116,silencing,K562,ZFP30_chr19_37655412_-
21,0.14577417,silencing,K562,ZFP30_chr19_37655412_-
22,0.14369544,silencing,K562,ZFP30_chr19_37655412_-
23,0.14470032,silencing,K562,ZFP30_chr19_37655412_-
24,0.1464129,silencing,K562,ZFP30_chr19_37655412_-
25,0.15464376,silencing,K562,ZFP30_chr19_37655412_-
0,1.0,silencing,K562,ZNF33A_chr10_38010654_+
1,0.8532973,silencing,K562,ZNF33A_chr10_38010654_+
2,0.8410404,silencing,K562,ZNF33A_chr10_38010654_+
3,0.7965303,silencing,K562,ZNF33A_chr10_38010654_+
4,0.6999317,silencing,K562,ZNF33A_chr10_38010654_+
5,0.62701017,silencing,K562,ZNF33A_chr10_38010654_+
6,0.6232557,silencing,K562,ZNF33A_chr10_38010654_+
7,0.62677205,silencing,K562,ZNF33A_chr10_38010654_+
8,0.59413975,silencing,K562,ZNF33A_chr10_38010654_+
9,0.5646537,silencing,K562,ZNF33A_chr10_38010654_+
10,0.5190379,silencing,K562,ZNF33A_chr10_38010654_+
11,0.56933755,silencing,K562,ZNF33A_chr10_38010654_+
12,0.5603557,silencing,K562,ZNF33A_chr10_38010654_+
13,0.546433,silencing,K562,ZNF33A_chr10_38010654_+
14,0.54795223,silencing,K562,ZNF33A_chr10_38010654_+
15,0.5180105,silencing,K562,ZNF33A_chr10_38010654_+
16,0.50705683,silencing,K562,ZNF33A_chr10_38010654_+
17,0.4906757,silencing,K562,ZNF33A_chr10_38010654_+
18,0.5324801,silencing,K562,ZNF33A_chr10_38010654_+
19,0.53684205,silencing,K562,ZNF33A_chr10_38010654_+
20,0.5180152,silencing,K562,ZNF33A_chr10_38010654_+
21,0.49616453,silencing,K562,ZNF33A_chr10_38010654_+
22,0.4944178,silencing,K562,ZNF33A_chr10_38010654_+
23,0.49694815,silencing,K562,ZNF33A_chr10_38010654_+
24,0.5007544,silencing,K562,ZNF33A_chr10_38010654_+
25,0.49899852,silencing,K562,ZNF33A_chr10_38010654_+
0,1.0,silencing,K562,PAN3_chr13_28138544_+
1,1.2762436,silencing,K562,PAN3_chr13_28138544_+
2,1.0521725,silencing,K562,PAN3_chr13_28138544_+
3,1.1457642,silencing,K562,PAN3_chr13_28138544_+
4,1.0358311,silencing,K562,PAN3_chr13_28138544_+
5,1.0596491,silencing,K562,PAN3_chr13_28138544_+
6,0.83693516,silencing,K562,PAN3_chr13_28138544_+
7,0.78965056,silencing,K562,PAN3_chr13_28138544_+
8,0.78397274,silencing,K562,PAN3_chr13_28138544_+
9,0.7945663,silencing,K562,PAN3_chr13_28138544_+
10,0.6843775,silencing,K562,PAN3_chr13_28138544_+
11,0.6607328,silencing,K562,PAN3_chr13_28138544_+
12,0.5806241,silencing,K562,PAN3_chr13_28138544_+
13,0.5854374,silencing,K562,PAN3_chr13_28138544_+
14,0.5600755,silencing,K562,PAN3_chr13_28138544_+
15,0.5895991,silencing,K562,PAN3_chr13_28138544_+
16,0.64766455,silencing,K562,PAN3_chr13_28138544_+
17,0.6557851,silencing,K562,PAN3_chr13_28138544_+
18,0.6782139,silencing,K562,PAN3_chr13_28138544_+
19,0.6735737,silencing,K562,PAN3_chr13_28138544_+
20,0.6574813,silencing,K562,PAN3_chr13_28138544_+
21,0.62696856,silencing,K562,PAN3_chr13_28138544_+
22,0.6413884,silencing,K562,PAN3_chr13_28138544_+
23,0.6541234,silencing,K562,PAN3_chr13_28138544_+
24,0.6577787,silencing,K562,PAN3_chr13_28138544_+
25,0.6710636,silencing,K562,PAN3_chr13_28138544_+
0,1.0,silencing,K562,NFAT5_chr16_69565983_+
1,0.83533657,silencing,K562,NFAT5_chr16_69565983_+
2,0.67797923,silencing,K562,NFAT5_chr16_69565983_+
3,0.6217211,silencing,K562,NFAT5_chr16_69565983_+
4,0.5910427,silencing,K562,NFAT5_chr16_69565983_+
5,0.5967524,silencing,K562,NFAT5_chr16_69565983_+
6,0.60515946,silencing,K562,NFAT5_chr16_69565983_+
7,0.60163116,silencing,K562,NFAT5_chr16_69565983_+
8,0.60066265,silencing,K562,NFAT5_chr16_69565983_+
9,0.59825194,silencing,K562,NFAT5_chr16_69565983_+
10,0.5871406,silencing,K562,NFAT5_chr16_69565983_+
11,0.5892821,silencing,K562,NFAT5_chr16_69565983_+
12,0.58640283,silencing,K562,NFAT5_chr16_69565983_+
13,0.56408614,silencing,K562,NFAT5_chr16_69565983_+
14,0.5689334,silencing,K562,NFAT5_chr16_69565983_+
15,0.58151144,silencing,K562,NFAT5_chr16_69565983_+
16,0.5813909,silencing,K562,NFAT5_chr16_69565983_+
17,0.56189954,silencing,K562,NFAT5_chr16_69565983_+
18,0.59419084,silencing,K562,NFAT5_chr16_69565983_+
19,0.60097414,silencing,K562,NFAT5_chr16_69565983_+
20,0.6056038,silencing,K562,NFAT5_chr16_69565983_+
21,0.62664294,silencing,K562,NFAT5_chr16_69565983_+
22,0.64223814,silencing,K562,NFAT5_chr16_69565983_+
23,0.63510066,silencing,K562,NFAT5_chr16_69565983_+
24,0.63724524,silencing,K562,NFAT5_chr16_69565983_+
25,0.6397779,silencing,K562,NFAT5_chr16_69565983_+
0,1.0,silencing,K562,CCDC88C_chr14_91417820_-
1,0.78671193,silencing,K562,CCDC88C_chr14_91417820_-
2,0.81454045,silencing,K562,CCDC88C_chr14_91417820_-
3,0.694801,silencing,K562,CCDC88C_chr14_91417820_-
4,0.56824523,silencing,K562,CCDC88C_chr14_91417820_-
5,0.41190898,silencing,K562,CCDC88C_chr14_91417820_-
6,0.36420387,silencing,K562,CCDC88C_chr14_91417820_-
7,0.45030662,silencing,K562,CCDC88C_chr14_91417820_-
8,0.4042527,silencing,K562,CCDC88C_chr14_91417820_-
9,0.42316055,silencing,K562,CCDC88C_chr14_91417820_-
10,0.40327427,silencing,K562,CCDC88C_chr14_91417820_-
11,0.39711913,silencing,K562,CCDC88C_chr14_91417820_-
12,0.25781983,silencing,K562,CCDC88C_chr14_91417820_-
13,0.2258038,silencing,K562,CCDC88C_chr14_91417820_-
14,0.24174398,silencing,K562,CCDC88C_chr14_91417820_-
15,0.22569744,silencing,K562,CCDC88C_chr14_91417820_-
16,0.24794582,silencing,K562,CCDC88C_chr14_91417820_-
17,0.23307948,silencing,K562,CCDC88C_chr14_91417820_-
18,0.22584783,silencing,K562,CCDC88C_chr14_91417820_-
19,0.21302252,silencing,K562,CCDC88C_chr14_91417820_-
20,0.21303533,silencing,K562,CCDC88C_chr14_91417820_-
21,0.2535112,silencing,K562,CCDC88C_chr14_91417820_-
22,0.26174098,silencing,K562,CCDC88C_chr14_91417820_-
23,0.25818503,silencing,K562,CCDC88C_chr14_91417820_-
24,0.2622935,silencing,K562,CCDC88C_chr14_91417820_-
25,0.26646242,silencing,K562,CCDC88C_chr14_91417820_-
0,1.0,silencing,K562,ZNF14_chr19_19733112_-
1,0.41085842,silencing,K562,ZNF14_chr19_19733112_-
2,0.21080789,silencing,K562,ZNF14_chr19_19733112_-
3,0.14795823,silencing,K562,ZNF14_chr19_19733112_-
4,0.1585971,silencing,K562,ZNF14_chr19_19733112_-
5,0.15517129,silencing,K562,ZNF14_chr19_19733112_-
6,0.17231098,silencing,K562,ZNF14_chr19_19733112_-
7,0.179198,silencing,K562,ZNF14_chr19_19733112_-
8,0.17323636,silencing,K562,ZNF14_chr19_19733112_-
9,0.17492563,silencing,K562,ZNF14_chr19_19733112_-
10,0.19135903,silencing,K562,ZNF14_chr19_19733112_-
11,0.18584241,silencing,K562,ZNF14_chr19_19733112_-
12,0.18448111,silencing,K562,ZNF14_chr19_19733112_-
13,0.1930856,silencing,K562,ZNF14_chr19_19733112_-
14,0.19488691,silencing,K562,ZNF14_chr19_19733112_-
15,0.1936675,silencing,K562,ZNF14_chr19_19733112_-
16,0.19233625,silencing,K562,ZNF14_chr19_19733112_-
17,0.18296659,silencing,K562,ZNF14_chr19_19733112_-
18,0.17712212,silencing,K562,ZNF14_chr19_19733112_-
19,0.18152922,silencing,K562,ZNF14_chr19_19733112_-
20,0.1841389,silencing,K562,ZNF14_chr19_19733112_-
21,0.18478656,silencing,K562,ZNF14_chr19_19733112_-
22,0.19750343,silencing,K562,ZNF14_chr19_19733112_-
23,0.196399,silencing,K562,ZNF14_chr19_19733112_-
24,0.1976318,silencing,K562,ZNF14_chr19_19733112_-
25,0.20024301,silencing,K562,ZNF14_chr19_19733112_-
0,1.0,silencing,K562,OAZ1_chr19_2269519_+
1,0.5363209,silencing,K562,OAZ1_chr19_2269519_+
2,0.44493464,silencing,K562,OAZ1_chr19_2269519_+
3,0.4425264,silencing,K562,OAZ1_chr19_2269519_+
4,0.41021958,silencing,K562,OAZ1_chr19_2269519_+
5,0.38304114,silencing,K562,OAZ1_chr19_2269519_+
6,0.3604071,silencing,K562,OAZ1_chr19_2269519_+
7,0.34981087,silencing,K562,OAZ1_chr19_2269519_+
8,0.3652657,silencing,K562,OAZ1_chr19_2269519_+
9,0.37026805,silencing,K562,OAZ1_chr19_2269519_+
10,0.373292,silencing,K562,OAZ1_chr19_2269519_+
11,0.35870212,silencing,K562,OAZ1_chr19_2269519_+
12,0.36975455,silencing,K562,OAZ1_chr19_2269519_+
13,0.37319577,silencing,K562,OAZ1_chr19_2269519_+
14,0.37468964,silencing,K562,OAZ1_chr19_2269519_+
15,0.37397322,silencing,K562,OAZ1_chr19_2269519_+
16,0.3722817,silencing,K562,OAZ1_chr19_2269519_+
17,0.3732246,silencing,K562,OAZ1_chr19_2269519_+
18,0.37367475,silencing,K562,OAZ1_chr19_2269519_+
19,0.37644434,silencing,K562,OAZ1_chr19_2269519_+
20,0.3772853,silencing,K562,OAZ1_chr19_2269519_+
21,0.3764862,silencing,K562,OAZ1_chr19_2269519_+
22,0.37774494,silencing,K562,OAZ1_chr19_2269519_+
23,0.38261813,silencing,K562,OAZ1_chr19_2269519_+
24,0.3880614,silencing,K562,OAZ1_chr19_2269519_+
25,0.39450744,silencing,K562,OAZ1_chr19_2269519_+
0,1.0,silencing,K562,ZNF181_chr19_34734242_+
1,0.7034174,silencing,K562,ZNF181_chr19_34734242_+
2,0.4696105,silencing,K562,ZNF181_chr19_34734242_+
3,0.58258754,silencing,K562,ZNF181_chr19_34734242_+
4,0.55895275,silencing,K562,ZNF181_chr19_34734242_+
5,0.54683787,silencing,K562,ZNF181_chr19_34734242_+
6,0.53959304,silencing,K562,ZNF181_chr19_34734242_+
7,0.6093091,silencing,K562,ZNF181_chr19_34734242_+
8,0.57542384,silencing,K562,ZNF181_chr19_34734242_+
9,0.5927091,silencing,K562,ZNF181_chr19_34734242_+
10,0.5904166,silencing,K562,ZNF181_chr19_34734242_+
11,0.57987404,silencing,K562,ZNF181_chr19_34734242_+
12,0.5585085,silencing,K562,ZNF181_chr19_34734242_+
13,0.5595391,silencing,K562,ZNF181_chr19_34734242_+
14,0.56652075,silencing,K562,ZNF181_chr19_34734242_+
15,0.5675545,silencing,K562,ZNF181_chr19_34734242_+
16,0.56933206,silencing,K562,ZNF181_chr19_34734242_+
17,0.6225861,silencing,K562,ZNF181_chr19_34734242_+
18,0.6313944,silencing,K562,ZNF181_chr19_34734242_+
19,0.63388735,silencing,K562,ZNF181_chr19_34734242_+
20,0.6342515,silencing,K562,ZNF181_chr19_34734242_+
21,0.6336067,silencing,K562,ZNF181_chr19_34734242_+
22,0.6451176,silencing,K562,ZNF181_chr19_34734242_+
23,0.6469293,silencing,K562,ZNF181_chr19_34734242_+
24,0.6499827,silencing,K562,ZNF181_chr19_34734242_+
25,0.6415167,silencing,K562,ZNF181_chr19_34734242_+
0,1.0,silencing,K562,ALG10_chr12_34022467_+
1,1.0407268,silencing,K562,ALG10_chr12_34022467_+
2,0.8660207,silencing,K562,ALG10_chr12_34022467_+
3,0.82981724,silencing,K562,ALG10_chr12_34022467_+
4,0.81027967,silencing,K562,ALG10_chr12_34022467_+
5,0.8420006,silencing,K562,ALG10_chr12_34022467_+
6,0.7678389,silencing,K562,ALG10_chr12_34022467_+
7,0.7601841,silencing,K562,ALG10_chr12_34022467_+
8,0.7228864,silencing,K562,ALG10_chr12_34022467_+
9,0.68594,silencing,K562,ALG10_chr12_34022467_+
10,0.66213447,silencing,K562,ALG10_chr12_34022467_+
11,0.6671558,silencing,K562,ALG10_chr12_34022467_+
12,0.6295999,silencing,K562,ALG10_chr12_34022467_+
13,0.6287243,silencing,K562,ALG10_chr12_34022467_+
14,0.63497126,silencing,K562,ALG10_chr12_34022467_+
15,0.63315403,silencing,K562,ALG10_chr12_34022467_+
16,0.6233579,silencing,K562,ALG10_chr12_34022467_+
17,0.60740787,silencing,K562,ALG10_chr12_34022467_+
18,0.61733484,silencing,K562,ALG10_chr12_34022467_+
