,0,context,seq_id,cell_line
wt,154.6015,enhancing,DCTN1_chr2_74391865_-,PC-3
greedy_it1,163.25229,enhancing,DCTN1_chr2_74391865_-,PC-3
greedy_it2,156.06924,enhancing,DCTN1_chr2_74391865_-,PC-3
two_cres_shuffled,165.52283,enhancing,DCTN1_chr2_74391865_-,PC-3
wt,17.921741,enhancing,TNFSF13_chr17_7558292_+,PC-3
greedy_it1,18.896978,enhancing,TNFSF13_chr17_7558292_+,PC-3
greedy_it2,18.26953,enhancing,TNFSF13_chr17_7558292_+,PC-3
two_cres_shuffled,19.71225,enhancing,TNFSF13_chr17_7558292_+,PC-3
wt,21.041506,enhancing,SIRT3_chr11_236352_-,PC-3
greedy_it1,25.847736,enhancing,SIRT3_chr11_236352_-,PC-3
greedy_it2,22.022297,enhancing,SIRT3_chr11_236352_-,PC-3
two_cres_shuffled,27.193336,enhancing,SIRT3_chr11_236352_-,PC-3
wt,27.892939,enhancing,SULT2B1_chr19_48552171_+,PC-3
greedy_it1,30.566864,enhancing,SULT2B1_chr19_48552171_+,PC-3
greedy_it2,28.865307,enhancing,SULT2B1_chr19_48552171_+,PC-3
two_cres_shuffled,34.544125,enhancing,SULT2B1_chr19_48552171_+,PC-3
wt,31.840818,enhancing,COMMD7_chr20_32743467_-,PC-3
greedy_it1,33.169735,enhancing,COMMD7_chr20_32743467_-,PC-3
greedy_it2,31.876032,enhancing,COMMD7_chr20_32743467_-,PC-3
two_cres_shuffled,34.090496,enhancing,COMMD7_chr20_32743467_-,PC-3
wt,70.913155,enhancing,GABRE_chrX_151974676_-,PC-3
greedy_it1,73.07951,enhancing,GABRE_chrX_151974676_-,PC-3
greedy_it2,72.659935,enhancing,GABRE_chrX_151974676_-,PC-3
two_cres_shuffled,76.12067,enhancing,GABRE_chrX_151974676_-,PC-3
wt,98.63141,enhancing,SUPV3L1_chr10_69180233_+,PC-3
greedy_it1,107.011795,enhancing,SUPV3L1_chr10_69180233_+,PC-3
greedy_it2,99.64258,enhancing,SUPV3L1_chr10_69180233_+,PC-3
two_cres_shuffled,108.337204,enhancing,SUPV3L1_chr10_69180233_+,PC-3
wt,46.561462,enhancing,CDH13_chr16_82626969_+,PC-3
greedy_it1,47.798553,enhancing,CDH13_chr16_82626969_+,PC-3
greedy_it2,47.203476,enhancing,CDH13_chr16_82626969_+,PC-3
two_cres_shuffled,48.855705,enhancing,CDH13_chr16_82626969_+,PC-3
wt,124.371,enhancing,MALL_chr2_110115822_-,PC-3
greedy_it1,126.715675,enhancing,MALL_chr2_110115822_-,PC-3
greedy_it2,126.00603,enhancing,MALL_chr2_110115822_-,PC-3
two_cres_shuffled,128.4931,enhancing,MALL_chr2_110115822_-,PC-3
wt,88.44922,enhancing,MANSC1_chr12_12350241_-,PC-3
greedy_it1,90.12405,enhancing,MANSC1_chr12_12350241_-,PC-3
greedy_it2,89.98498,enhancing,MANSC1_chr12_12350241_-,PC-3
two_cres_shuffled,91.51715,enhancing,MANSC1_chr12_12350241_-,PC-3
wt,49.893562,enhancing,TUBA3E_chr2_130198439_-,PC-3
greedy_it1,54.3911,enhancing,TUBA3E_chr2_130198439_-,PC-3
greedy_it2,51.97293,enhancing,TUBA3E_chr2_130198439_-,PC-3
two_cres_shuffled,59.36071,enhancing,TUBA3E_chr2_130198439_-,PC-3
wt,112.61856,enhancing,CALM3_chr19_46601329_+,PC-3
greedy_it1,122.158226,enhancing,CALM3_chr19_46601329_+,PC-3
greedy_it2,113.96576,enhancing,CALM3_chr19_46601329_+,PC-3
two_cres_shuffled,123.50421,enhancing,CALM3_chr19_46601329_+,PC-3
wt,26.08871,enhancing,IL20RB_chr3_136957982_+,PC-3
greedy_it1,27.650656,enhancing,IL20RB_chr3_136957982_+,PC-3
greedy_it2,27.06228,enhancing,IL20RB_chr3_136957982_+,PC-3
two_cres_shuffled,28.807823,enhancing,IL20RB_chr3_136957982_+,PC-3
wt,34.138233,enhancing,UPK1B_chr3_119173597_+,PC-3
greedy_it1,36.504105,enhancing,UPK1B_chr3_119173597_+,PC-3
greedy_it2,35.911316,enhancing,UPK1B_chr3_119173597_+,PC-3
two_cres_shuffled,39.061146,enhancing,UPK1B_chr3_119173597_+,PC-3
wt,19.622831,enhancing,NMB_chr15_84658199_-,PC-3
greedy_it1,20.846584,enhancing,NMB_chr15_84658199_-,PC-3
greedy_it2,19.706503,enhancing,NMB_chr15_84658199_-,PC-3
two_cres_shuffled,21.783735,enhancing,NMB_chr15_84658199_-,PC-3
wt,67.7364,enhancing,MOSPD1_chrX_134915257_-,PC-3
greedy_it1,70.84748,enhancing,MOSPD1_chrX_134915257_-,PC-3
greedy_it2,68.99838,enhancing,MOSPD1_chrX_134915257_-,PC-3
two_cres_shuffled,73.35149,enhancing,MOSPD1_chrX_134915257_-,PC-3
wt,119.682846,enhancing,NUP85_chr17_75205706_+,PC-3
greedy_it1,133.09091,enhancing,NUP85_chr17_75205706_+,PC-3
greedy_it2,125.29506,enhancing,NUP85_chr17_75205706_+,PC-3
two_cres_shuffled,141.27998,enhancing,NUP85_chr17_75205706_+,PC-3
wt,28.472578,enhancing,PLEKHM3_chr2_208025527_-,PC-3
greedy_it1,30.403543,enhancing,PLEKHM3_chr2_208025527_-,PC-3
greedy_it2,28.811619,enhancing,PLEKHM3_chr2_208025527_-,PC-3
two_cres_shuffled,36.06476,enhancing,PLEKHM3_chr2_208025527_-,PC-3
wt,90.48486,enhancing,PLPP2_chr19_291393_-,PC-3
greedy_it1,94.59422,enhancing,PLPP2_chr19_291393_-,PC-3
greedy_it2,94.08037,enhancing,PLPP2_chr19_291393_-,PC-3
two_cres_shuffled,98.19409,enhancing,PLPP2_chr19_291393_-,PC-3
wt,36.274456,enhancing,PARP2_chr14_20343636_+,PC-3
greedy_it1,46.917633,enhancing,PARP2_chr14_20343636_+,PC-3
greedy_it2,36.79648,enhancing,PARP2_chr14_20343636_+,PC-3
two_cres_shuffled,48.077442,enhancing,PARP2_chr14_20343636_+,PC-3
wt,32.02439,enhancing,CSTA_chr3_122325247_+,PC-3
greedy_it1,34.82842,enhancing,CSTA_chr3_122325247_+,PC-3
greedy_it2,33.838554,enhancing,CSTA_chr3_122325247_+,PC-3
two_cres_shuffled,36.309177,enhancing,CSTA_chr3_122325247_+,PC-3
wt,30.035423,enhancing,CLDN11_chr3_170418867_+,PC-3
greedy_it1,31.78782,enhancing,CLDN11_chr3_170418867_+,PC-3
greedy_it2,31.298746,enhancing,CLDN11_chr3_170418867_+,PC-3
two_cres_shuffled,33.55839,enhancing,CLDN11_chr3_170418867_+,PC-3
wt,57.83467,enhancing,MKS1_chr17_58219255_-,PC-3
greedy_it1,61.770927,enhancing,MKS1_chr17_58219255_-,PC-3
greedy_it2,58.36751,enhancing,MKS1_chr17_58219255_-,PC-3
two_cres_shuffled,62.91751,enhancing,MKS1_chr17_58219255_-,PC-3
wt,55.58425,enhancing,MYADM_chr19_53867882_+,PC-3
greedy_it1,57.086464,enhancing,MYADM_chr19_53867882_+,PC-3
greedy_it2,56.647957,enhancing,MYADM_chr19_53867882_+,PC-3
two_cres_shuffled,58.588425,enhancing,MYADM_chr19_53867882_+,PC-3
wt,34.23257,enhancing,ZNF142_chr2_218659524_-,PC-3
greedy_it1,46.274952,enhancing,ZNF142_chr2_218659524_-,PC-3
greedy_it2,39.965466,enhancing,ZNF142_chr2_218659524_-,PC-3
two_cres_shuffled,53.180428,enhancing,ZNF142_chr2_218659524_-,PC-3
wt,26.18765,enhancing,PSTPIP2_chr18_46072257_-,PC-3
greedy_it1,27.728449,enhancing,PSTPIP2_chr18_46072257_-,PC-3
greedy_it2,27.68478,enhancing,PSTPIP2_chr18_46072257_-,PC-3
two_cres_shuffled,30.649534,enhancing,PSTPIP2_chr18_46072257_-,PC-3
wt,95.082535,enhancing,NR1H3_chr11_47248915_+,PC-3
greedy_it1,96.44287,enhancing,NR1H3_chr11_47248915_+,PC-3
greedy_it2,95.801,enhancing,NR1H3_chr11_47248915_+,PC-3
two_cres_shuffled,97.65947,enhancing,NR1H3_chr11_47248915_+,PC-3
wt,28.965633,enhancing,TST_chr22_37019447_-,PC-3
greedy_it1,29.511341,enhancing,TST_chr22_37019447_-,PC-3
greedy_it2,29.500423,enhancing,TST_chr22_37019447_-,PC-3
two_cres_shuffled,30.226633,enhancing,TST_chr22_37019447_-,PC-3
wt,73.059204,enhancing,PTMS_chr12_6766374_+,PC-3
greedy_it1,73.72543,enhancing,PTMS_chr12_6766374_+,PC-3
greedy_it2,73.57059,enhancing,PTMS_chr12_6766374_+,PC-3
two_cres_shuffled,74.55931,enhancing,PTMS_chr12_6766374_+,PC-3
wt,86.70007,enhancing,DKK1_chr10_52314280_+,PC-3
greedy_it1,87.71452,enhancing,DKK1_chr10_52314280_+,PC-3
greedy_it2,87.645836,enhancing,DKK1_chr10_52314280_+,PC-3
two_cres_shuffled,90.88447,enhancing,DKK1_chr10_52314280_+,PC-3
wt,31.100193,enhancing,ALDH2_chr12_111766932_+,PC-3
greedy_it1,35.856518,enhancing,ALDH2_chr12_111766932_+,PC-3
greedy_it2,33.051983,enhancing,ALDH2_chr12_111766932_+,PC-3
two_cres_shuffled,37.723103,enhancing,ALDH2_chr12_111766932_+,PC-3
wt,115.12722,enhancing,EMG1_chr12_6970912_+,PC-3
greedy_it1,120.669235,enhancing,EMG1_chr12_6970912_+,PC-3
greedy_it2,117.909164,enhancing,EMG1_chr12_6970912_+,PC-3
two_cres_shuffled,123.29643,enhancing,EMG1_chr12_6970912_+,PC-3
wt,44.568962,enhancing,SUOX_chr12_55997287_+,PC-3
greedy_it1,45.395992,enhancing,SUOX_chr12_55997287_+,PC-3
greedy_it2,45.133537,enhancing,SUOX_chr12_55997287_+,PC-3
two_cres_shuffled,47.894615,enhancing,SUOX_chr12_55997287_+,PC-3
wt,114.88996,enhancing,EPHX1_chr1_225810123_+,PC-3
greedy_it1,120.68834,enhancing,EPHX1_chr1_225810123_+,PC-3
greedy_it2,120.0165,enhancing,EPHX1_chr1_225810123_+,PC-3
two_cres_shuffled,125.45047,enhancing,EPHX1_chr1_225810123_+,PC-3
wt,149.82706,enhancing,COPS4_chr4_83035182_+,PC-3
greedy_it1,153.64093,enhancing,COPS4_chr4_83035182_+,PC-3
greedy_it2,152.99521,enhancing,COPS4_chr4_83035182_+,PC-3
two_cres_shuffled,160.69293,enhancing,COPS4_chr4_83035182_+,PC-3
wt,20.289568,enhancing,DPP4_chr2_162074053_-,PC-3
greedy_it1,22.010853,enhancing,DPP4_chr2_162074053_-,PC-3
greedy_it2,21.652561,enhancing,DPP4_chr2_162074053_-,PC-3
two_cres_shuffled,24.21512,enhancing,DPP4_chr2_162074053_-,PC-3
wt,123.53424,enhancing,LIPA_chr10_89251775_-,PC-3
greedy_it1,125.673546,enhancing,LIPA_chr10_89251775_-,PC-3
greedy_it2,123.81476,enhancing,LIPA_chr10_89251775_-,PC-3
two_cres_shuffled,126.31266,enhancing,LIPA_chr10_89251775_-,PC-3
wt,30.580046,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
greedy_it1,32.91681,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
greedy_it2,31.43811,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
two_cres_shuffled,34.395016,enhancing,ST6GALNAC1_chr17_76643660_-,PC-3
wt,84.81102,enhancing,PTGR2_chr14_73851946_+,PC-3
greedy_it1,100.895615,enhancing,PTGR2_chr14_73851946_+,PC-3
greedy_it2,93.4219,enhancing,PTGR2_chr14_73851946_+,PC-3
two_cres_shuffled,107.25191,enhancing,PTGR2_chr14_73851946_+,PC-3
wt,16.364494,enhancing,SOD3_chr4_24795572_+,PC-3
greedy_it1,16.903122,enhancing,SOD3_chr4_24795572_+,PC-3
greedy_it2,16.769178,enhancing,SOD3_chr4_24795572_+,PC-3
two_cres_shuffled,17.609438,enhancing,SOD3_chr4_24795572_+,PC-3
wt,61.585533,enhancing,PI4KB_chr1_151327416_-,PC-3
greedy_it1,68.14278,enhancing,PI4KB_chr1_151327416_-,PC-3
greedy_it2,63.516106,enhancing,PI4KB_chr1_151327416_-,PC-3
two_cres_shuffled,71.500404,enhancing,PI4KB_chr1_151327416_-,PC-3
wt,18.617817,enhancing,LETM2_chr8_38386440_+,PC-3
greedy_it1,20.321156,enhancing,LETM2_chr8_38386440_+,PC-3
greedy_it2,19.224712,enhancing,LETM2_chr8_38386440_+,PC-3
two_cres_shuffled,21.951008,enhancing,LETM2_chr8_38386440_+,PC-3
wt,71.69105,enhancing,ATG101_chr12_52069977_+,PC-3
greedy_it1,74.25383,enhancing,ATG101_chr12_52069977_+,PC-3
greedy_it2,73.15583,enhancing,ATG101_chr12_52069977_+,PC-3
two_cres_shuffled,77.01134,enhancing,ATG101_chr12_52069977_+,PC-3
wt,61.510918,enhancing,LITAF_chr16_11586919_-,PC-3
greedy_it1,65.51369,enhancing,LITAF_chr16_11586919_-,PC-3
greedy_it2,63.514393,enhancing,LITAF_chr16_11586919_-,PC-3
two_cres_shuffled,66.99753,enhancing,LITAF_chr16_11586919_-,PC-3
wt,108.160034,enhancing,PLCD3_chr17_45132515_-,PC-3
greedy_it1,114.93013,enhancing,PLCD3_chr17_45132515_-,PC-3
greedy_it2,112.13261,enhancing,PLCD3_chr17_45132515_-,PC-3
two_cres_shuffled,119.421455,enhancing,PLCD3_chr17_45132515_-,PC-3
wt,39.73876,enhancing,SSX2B_chrX_52751268_+,PC-3
greedy_it1,42.040604,enhancing,SSX2B_chrX_52751268_+,PC-3
greedy_it2,40.072796,enhancing,SSX2B_chrX_52751268_+,PC-3
two_cres_shuffled,43.455147,enhancing,SSX2B_chrX_52751268_+,PC-3
wt,16.606375,enhancing,IFI27_chr14_94110814_+,PC-3
greedy_it1,23.975739,enhancing,IFI27_chr14_94110814_+,PC-3
greedy_it2,22.080418,enhancing,IFI27_chr14_94110814_+,PC-3
two_cres_shuffled,32.655037,enhancing,IFI27_chr14_94110814_+,PC-3
wt,112.76752,enhancing,TTLL12_chr22_43187134_-,PC-3
greedy_it1,117.63963,enhancing,TTLL12_chr22_43187134_-,PC-3
greedy_it2,114.13051,enhancing,TTLL12_chr22_43187134_-,PC-3
two_cres_shuffled,119.08004,enhancing,TTLL12_chr22_43187134_-,PC-3
wt,17.522274,enhancing,C1QTNF1_chr17_79024170_+,PC-3
greedy_it1,18.642447,enhancing,C1QTNF1_chr17_79024170_+,PC-3
greedy_it2,18.099308,enhancing,C1QTNF1_chr17_79024170_+,PC-3
two_cres_shuffled,19.752947,enhancing,C1QTNF1_chr17_79024170_+,PC-3
wt,132.85867,enhancing,PCGF2_chr17_38748353_-,PC-3
greedy_it1,134.51839,enhancing,PCGF2_chr17_38748353_-,PC-3
greedy_it2,134.30545,enhancing,PCGF2_chr17_38748353_-,PC-3
two_cres_shuffled,136.02628,enhancing,PCGF2_chr17_38748353_-,PC-3
wt,41.18934,enhancing,AGK_chr7_141551409_+,PC-3
greedy_it1,42.972446,enhancing,AGK_chr7_141551409_+,PC-3
greedy_it2,42.78399,enhancing,AGK_chr7_141551409_+,PC-3
two_cres_shuffled,44.815727,enhancing,AGK_chr7_141551409_+,PC-3
wt,28.259203,enhancing,PGBD1_chr6_28281571_+,PC-3
greedy_it1,29.604641,enhancing,PGBD1_chr6_28281571_+,PC-3
greedy_it2,29.503748,enhancing,PGBD1_chr6_28281571_+,PC-3
two_cres_shuffled,30.710571,enhancing,PGBD1_chr6_28281571_+,PC-3
wt,46.58526,enhancing,S100A4_chr1_153545806_-,PC-3
greedy_it1,49.723076,enhancing,S100A4_chr1_153545806_-,PC-3
greedy_it2,47.60834,enhancing,S100A4_chr1_153545806_-,PC-3
two_cres_shuffled,51.161415,enhancing,S100A4_chr1_153545806_-,PC-3
wt,23.619581,enhancing,MTMR11_chr1_149936879_-,PC-3
greedy_it1,25.637354,enhancing,MTMR11_chr1_149936879_-,PC-3
greedy_it2,24.551334,enhancing,MTMR11_chr1_149936879_-,PC-3
two_cres_shuffled,26.99595,enhancing,MTMR11_chr1_149936879_-,PC-3
wt,59.581333,enhancing,GSS_chr20_34955806_-,PC-3
greedy_it1,61.27368,enhancing,GSS_chr20_34955806_-,PC-3
greedy_it2,61.229805,enhancing,GSS_chr20_34955806_-,PC-3
two_cres_shuffled,63.27716,enhancing,GSS_chr20_34955806_-,PC-3
wt,16.775887,enhancing,SLC35E4_chr22_30635780_+,PC-3
greedy_it1,17.307592,enhancing,SLC35E4_chr22_30635780_+,PC-3
greedy_it2,16.991323,enhancing,SLC35E4_chr22_30635780_+,PC-3
two_cres_shuffled,17.751398,enhancing,SLC35E4_chr22_30635780_+,PC-3
wt,22.601786,enhancing,ZNF729_chr19_22286440_+,PC-3
greedy_it1,31.963703,enhancing,ZNF729_chr19_22286440_+,PC-3
greedy_it2,25.655176,enhancing,ZNF729_chr19_22286440_+,PC-3
two_cres_shuffled,46.946228,enhancing,ZNF729_chr19_22286440_+,PC-3
wt,35.85265,enhancing,LYPD3_chr19_43465608_-,PC-3
greedy_it1,38.102272,enhancing,LYPD3_chr19_43465608_-,PC-3
greedy_it2,37.91554,enhancing,LYPD3_chr19_43465608_-,PC-3
two_cres_shuffled,40.24325,enhancing,LYPD3_chr19_43465608_-,PC-3
wt,35.17388,enhancing,PRTFDC1_chr10_24952592_-,PC-3
greedy_it1,38.2829,enhancing,PRTFDC1_chr10_24952592_-,PC-3
greedy_it2,36.9152,enhancing,PRTFDC1_chr10_24952592_-,PC-3
two_cres_shuffled,39.956142,enhancing,PRTFDC1_chr10_24952592_-,PC-3
wt,62.41471,enhancing,PTGES_chr9_129753042_-,PC-3
greedy_it1,66.396965,enhancing,PTGES_chr9_129753042_-,PC-3
greedy_it2,63.48226,enhancing,PTGES_chr9_129753042_-,PC-3
two_cres_shuffled,68.81012,enhancing,PTGES_chr9_129753042_-,PC-3
wt,18.616886,enhancing,TNFRSF9_chr1_7940839_-,PC-3
greedy_it1,20.77438,enhancing,TNFRSF9_chr1_7940839_-,PC-3
greedy_it2,19.769901,enhancing,TNFRSF9_chr1_7940839_-,PC-3
two_cres_shuffled,23.460106,enhancing,TNFRSF9_chr1_7940839_-,PC-3
wt,74.77427,enhancing,SMAD3_chr15_67065602_+,PC-3
greedy_it1,76.51083,enhancing,SMAD3_chr15_67065602_+,PC-3
greedy_it2,76.279755,enhancing,SMAD3_chr15_67065602_+,PC-3
two_cres_shuffled,78.51231,enhancing,SMAD3_chr15_67065602_+,PC-3
wt,16.574007,enhancing,SFTA2_chr6_30932170_-,PC-3
greedy_it1,17.265448,enhancing,SFTA2_chr6_30932170_-,PC-3
greedy_it2,17.013845,enhancing,SFTA2_chr6_30932170_-,PC-3
two_cres_shuffled,17.824797,enhancing,SFTA2_chr6_30932170_-,PC-3
wt,15.888997,enhancing,RPH3AL_chr17_352807_-,PC-3
greedy_it1,16.516483,enhancing,RPH3AL_chr17_352807_-,PC-3
greedy_it2,16.027725,enhancing,RPH3AL_chr17_352807_-,PC-3
two_cres_shuffled,16.704521,enhancing,RPH3AL_chr17_352807_-,PC-3
wt,41.58432,enhancing,CTPS2_chrX_16712669_-,PC-3
greedy_it1,43.39731,enhancing,CTPS2_chrX_16712669_-,PC-3
greedy_it2,42.71121,enhancing,CTPS2_chrX_16712669_-,PC-3
two_cres_shuffled,44.342266,enhancing,CTPS2_chrX_16712669_-,PC-3
wt,19.196465,enhancing,DHRS9_chr2_169069575_+,PC-3
greedy_it1,20.772646,enhancing,DHRS9_chr2_169069575_+,PC-3
greedy_it2,19.26627,enhancing,DHRS9_chr2_169069575_+,PC-3
two_cres_shuffled,21.351803,enhancing,DHRS9_chr2_169069575_+,PC-3
wt,51.737747,enhancing,LIMCH1_chr4_41360806_+,PC-3
greedy_it1,53.519226,enhancing,LIMCH1_chr4_41360806_+,PC-3
greedy_it2,52.729225,enhancing,LIMCH1_chr4_41360806_+,PC-3
two_cres_shuffled,54.685326,enhancing,LIMCH1_chr4_41360806_+,PC-3
wt,239.87756,enhancing,PRSS23_chr11_86800541_+,PC-3
greedy_it1,244.02823,enhancing,PRSS23_chr11_86800541_+,PC-3
greedy_it2,241.67586,enhancing,PRSS23_chr11_86800541_+,PC-3
two_cres_shuffled,246.08813,enhancing,PRSS23_chr11_86800541_+,PC-3
wt,21.067226,enhancing,PTHLH_chr12_27970047_-,PC-3
greedy_it1,22.643482,enhancing,PTHLH_chr12_27970047_-,PC-3
greedy_it2,21.787043,enhancing,PTHLH_chr12_27970047_-,PC-3
two_cres_shuffled,23.90704,enhancing,PTHLH_chr12_27970047_-,PC-3
wt,59.275246,enhancing,MED20_chr6_41921139_-,PC-3
greedy_it1,65.144394,enhancing,MED20_chr6_41921139_-,PC-3
greedy_it2,60.52589,enhancing,MED20_chr6_41921139_-,PC-3
two_cres_shuffled,65.41431,enhancing,MED20_chr6_41921139_-,PC-3
wt,63.65645,enhancing,MMP14_chr14_22836584_+,PC-3
greedy_it1,66.47683,enhancing,MMP14_chr14_22836584_+,PC-3
greedy_it2,65.941,enhancing,MMP14_chr14_22836584_+,PC-3
two_cres_shuffled,68.52688,enhancing,MMP14_chr14_22836584_+,PC-3
wt,16.523945,enhancing,HFE_chr6_26087404_+,PC-3
greedy_it1,16.98643,enhancing,HFE_chr6_26087404_+,PC-3
greedy_it2,16.809263,enhancing,HFE_chr6_26087404_+,PC-3
two_cres_shuffled,17.537067,enhancing,HFE_chr6_26087404_+,PC-3
wt,39.822845,enhancing,CGAS_chr6_73452297_-,PC-3
greedy_it1,41.513145,enhancing,CGAS_chr6_73452297_-,PC-3
greedy_it2,40.017014,enhancing,CGAS_chr6_73452297_-,PC-3
two_cres_shuffled,43.10101,enhancing,CGAS_chr6_73452297_-,PC-3
wt,42.998928,enhancing,SMG8_chr17_59210034_+,PC-3
greedy_it1,47.19232,enhancing,SMG8_chr17_59210034_+,PC-3
greedy_it2,46.589375,enhancing,SMG8_chr17_59210034_+,PC-3
two_cres_shuffled,51.802246,enhancing,SMG8_chr17_59210034_+,PC-3
wt,194.71922,enhancing,LY6E_chr8_143018482_+,PC-3
greedy_it1,196.2059,enhancing,LY6E_chr8_143018482_+,PC-3
greedy_it2,195.35326,enhancing,LY6E_chr8_143018482_+,PC-3
two_cres_shuffled,198.38725,enhancing,LY6E_chr8_143018482_+,PC-3
wt,15.310779,enhancing,MARCHF9_chr12_57755102_+,PC-3
greedy_it1,15.957102,enhancing,MARCHF9_chr12_57755102_+,PC-3
greedy_it2,15.414801,enhancing,MARCHF9_chr12_57755102_+,PC-3
two_cres_shuffled,16.088215,enhancing,MARCHF9_chr12_57755102_+,PC-3
wt,22.830189,enhancing,INSYN2B_chr5_169980495_-,PC-3
greedy_it1,24.456211,enhancing,INSYN2B_chr5_169980495_-,PC-3
greedy_it2,23.910414,enhancing,INSYN2B_chr5_169980495_-,PC-3
two_cres_shuffled,25.132599,enhancing,INSYN2B_chr5_169980495_-,PC-3
wt,17.882126,enhancing,PDGFB_chr22_39244982_-,PC-3
greedy_it1,20.115652,enhancing,PDGFB_chr22_39244982_-,PC-3
greedy_it2,19.176517,enhancing,PDGFB_chr22_39244982_-,PC-3
two_cres_shuffled,21.153893,enhancing,PDGFB_chr22_39244982_-,PC-3
wt,191.86557,enhancing,BOLA3_chr2_74147912_-,PC-3
greedy_it1,202.589,enhancing,BOLA3_chr2_74147912_-,PC-3
greedy_it2,193.83432,enhancing,BOLA3_chr2_74147912_-,PC-3
two_cres_shuffled,204.73198,enhancing,BOLA3_chr2_74147912_-,PC-3
wt,78.58269,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
greedy_it1,85.34433,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
greedy_it2,84.22683,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
two_cres_shuffled,94.50406,enhancing,ARHGAP11A_chr15_32615503_+,PC-3
wt,15.783447,enhancing,STEAP4_chr7_88306888_-,PC-3
greedy_it1,17.251719,enhancing,STEAP4_chr7_88306888_-,PC-3
greedy_it2,17.171803,enhancing,STEAP4_chr7_88306888_-,PC-3
two_cres_shuffled,18.921728,enhancing,STEAP4_chr7_88306888_-,PC-3
wt,158.01773,enhancing,RBMY1F_chrY_22182923_-,PC-3
greedy_it1,164.11844,enhancing,RBMY1F_chrY_22182923_-,PC-3
greedy_it2,161.85883,enhancing,RBMY1F_chrY_22182923_-,PC-3
two_cres_shuffled,169.20021,enhancing,RBMY1F_chrY_22182923_-,PC-3
wt,72.72768,enhancing,SLC35F2_chr11_107858787_-,PC-3
greedy_it1,75.49533,enhancing,SLC35F2_chr11_107858787_-,PC-3
greedy_it2,74.14389,enhancing,SLC35F2_chr11_107858787_-,PC-3
two_cres_shuffled,78.045395,enhancing,SLC35F2_chr11_107858787_-,PC-3
wt,15.250723,enhancing,LRR1_chr14_49598939_+,PC-3
greedy_it1,16.415487,enhancing,LRR1_chr14_49598939_+,PC-3
greedy_it2,16.108097,enhancing,LRR1_chr14_49598939_+,PC-3
two_cres_shuffled,16.934689,enhancing,LRR1_chr14_49598939_+,PC-3
wt,137.15106,enhancing,NDUFB3_chr2_201072051_+,PC-3
greedy_it1,145.08904,enhancing,NDUFB3_chr2_201072051_+,PC-3
greedy_it2,142.90562,enhancing,NDUFB3_chr2_201072051_+,PC-3
two_cres_shuffled,150.4684,enhancing,NDUFB3_chr2_201072051_+,PC-3
wt,110.80757,enhancing,SERPINB6_chr6_2971661_-,PC-3
greedy_it1,116.00751,enhancing,SERPINB6_chr6_2971661_-,PC-3
greedy_it2,111.344604,enhancing,SERPINB6_chr6_2971661_-,PC-3
two_cres_shuffled,116.62236,enhancing,SERPINB6_chr6_2971661_-,PC-3
wt,18.72988,enhancing,SENP8_chr15_72118402_+,PC-3
greedy_it1,19.976255,enhancing,SENP8_chr15_72118402_+,PC-3
greedy_it2,19.946312,enhancing,SENP8_chr15_72118402_+,PC-3
two_cres_shuffled,20.84302,enhancing,SENP8_chr15_72118402_+,PC-3
wt,22.395138,enhancing,LRRC23_chr12_6904840_+,PC-3
greedy_it1,23.05521,enhancing,LRRC23_chr12_6904840_+,PC-3
greedy_it2,22.944767,enhancing,LRRC23_chr12_6904840_+,PC-3
two_cres_shuffled,24.146715,enhancing,LRRC23_chr12_6904840_+,PC-3
wt,57.15488,enhancing,IFI35_chr17_43006783_+,PC-3
greedy_it1,63.93879,enhancing,IFI35_chr17_43006783_+,PC-3
greedy_it2,57.40632,enhancing,IFI35_chr17_43006783_+,PC-3
two_cres_shuffled,64.57499,enhancing,IFI35_chr17_43006783_+,PC-3
wt,43.26686,enhancing,KLK10_chr19_51019709_-,PC-3
greedy_it1,45.910282,enhancing,KLK10_chr19_51019709_-,PC-3
greedy_it2,44.353264,enhancing,KLK10_chr19_51019709_-,PC-3
two_cres_shuffled,47.327187,enhancing,KLK10_chr19_51019709_-,PC-3
wt,16.717535,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
greedy_it1,17.539654,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
greedy_it2,16.961344,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
two_cres_shuffled,17.925568,enhancing,ZKSCAN4_chr6_28252269_-,PC-3
wt,67.96752,enhancing,NMI_chr2_151289668_-,PC-3
greedy_it1,69.974815,enhancing,NMI_chr2_151289668_-,PC-3
greedy_it2,68.22648,enhancing,NMI_chr2_151289668_-,PC-3
two_cres_shuffled,70.14761,enhancing,NMI_chr2_151289668_-,PC-3
wt,29.705715,enhancing,GLIS2_chr16_4316066_+,PC-3
greedy_it1,33.330612,enhancing,GLIS2_chr16_4316066_+,PC-3
greedy_it2,31.95724,enhancing,GLIS2_chr16_4316066_+,PC-3
two_cres_shuffled,35.091637,enhancing,GLIS2_chr16_4316066_+,PC-3
