,tile_selected,context,seq_id,cell_line
3,0,enhancing,RNFT2_chr12_116738290_+,PC-3
4,0,enhancing,RNFT2_chr12_116738290_+,PC-3
5,0,enhancing,RNFT2_chr12_116738290_+,PC-3
6,0,enhancing,RNFT2_chr12_116738290_+,PC-3
7,0,enhancing,RNFT2_chr12_116738290_+,PC-3
8,0,enhancing,RNFT2_chr12_116738290_+,PC-3
9,0,enhancing,RNFT2_chr12_116738290_+,PC-3
10,0,enhancing,RNFT2_chr12_116738290_+,PC-3
11,0,enhancing,RNFT2_chr12_116738290_+,PC-3
12,0,enhancing,RNFT2_chr12_116738290_+,PC-3
13,0,enhancing,RNFT2_chr12_116738290_+,PC-3
14,0,enhancing,RNFT2_chr12_116738290_+,PC-3
15,0,enhancing,RNFT2_chr12_116738290_+,PC-3
16,0,enhancing,RNFT2_chr12_116738290_+,PC-3
17,0,enhancing,RNFT2_chr12_116738290_+,PC-3
18,0,enhancing,RNFT2_chr12_116738290_+,PC-3
19,0,enhancing,RNFT2_chr12_116738290_+,PC-3
20,1,enhancing,RNFT2_chr12_116738290_+,PC-3
21,0,enhancing,RNFT2_chr12_116738290_+,PC-3
22,1,enhancing,RNFT2_chr12_116738290_+,PC-3
23,0,enhancing,RNFT2_chr12_116738290_+,PC-3
24,0,enhancing,RNFT2_chr12_116738290_+,PC-3
25,0,enhancing,RNFT2_chr12_116738290_+,PC-3
26,0,enhancing,RNFT2_chr12_116738290_+,PC-3
27,1,enhancing,RNFT2_chr12_116738290_+,PC-3
28,1,enhancing,RNFT2_chr12_116738290_+,PC-3
29,1,enhancing,RNFT2_chr12_116738290_+,PC-3
30,0,enhancing,RNFT2_chr12_116738290_+,PC-3
31,0,enhancing,RNFT2_chr12_116738290_+,PC-3
32,0,enhancing,RNFT2_chr12_116738290_+,PC-3
33,0,enhancing,RNFT2_chr12_116738290_+,PC-3
34,0,enhancing,RNFT2_chr12_116738290_+,PC-3
35,0,enhancing,RNFT2_chr12_116738290_+,PC-3
36,0,enhancing,RNFT2_chr12_116738290_+,PC-3
37,0,enhancing,RNFT2_chr12_116738290_+,PC-3
0,0,enhancing,UCHL1_chr4_41256927_+,PC-3
1,1,enhancing,UCHL1_chr4_41256927_+,PC-3
2,1,enhancing,UCHL1_chr4_41256927_+,PC-3
3,0,enhancing,UCHL1_chr4_41256927_+,PC-3
4,0,enhancing,UCHL1_chr4_41256927_+,PC-3
5,0,enhancing,UCHL1_chr4_41256927_+,PC-3
6,0,enhancing,UCHL1_chr4_41256927_+,PC-3
7,1,enhancing,UCHL1_chr4_41256927_+,PC-3
8,0,enhancing,UCHL1_chr4_41256927_+,PC-3
9,0,enhancing,UCHL1_chr4_41256927_+,PC-3
10,0,enhancing,UCHL1_chr4_41256927_+,PC-3
11,0,enhancing,UCHL1_chr4_41256927_+,PC-3
12,1,enhancing,UCHL1_chr4_41256927_+,PC-3
13,0,enhancing,UCHL1_chr4_41256927_+,PC-3
14,0,enhancing,UCHL1_chr4_41256927_+,PC-3
15,0,enhancing,UCHL1_chr4_41256927_+,PC-3
16,0,enhancing,UCHL1_chr4_41256927_+,PC-3
17,0,enhancing,UCHL1_chr4_41256927_+,PC-3
18,0,enhancing,UCHL1_chr4_41256927_+,PC-3
19,0,enhancing,UCHL1_chr4_41256927_+,PC-3
20,0,enhancing,UCHL1_chr4_41256927_+,PC-3
21,0,enhancing,UCHL1_chr4_41256927_+,PC-3
22,0,enhancing,UCHL1_chr4_41256927_+,PC-3
23,0,enhancing,UCHL1_chr4_41256927_+,PC-3
24,0,enhancing,UCHL1_chr4_41256927_+,PC-3
25,0,enhancing,UCHL1_chr4_41256927_+,PC-3
26,0,enhancing,UCHL1_chr4_41256927_+,PC-3
27,0,enhancing,UCHL1_chr4_41256927_+,PC-3
28,1,enhancing,UCHL1_chr4_41256927_+,PC-3
29,0,enhancing,UCHL1_chr4_41256927_+,PC-3
30,0,enhancing,UCHL1_chr4_41256927_+,PC-3
31,0,enhancing,UCHL1_chr4_41256927_+,PC-3
32,0,enhancing,UCHL1_chr4_41256927_+,PC-3
33,0,enhancing,UCHL1_chr4_41256927_+,PC-3
34,0,enhancing,UCHL1_chr4_41256927_+,PC-3
35,0,enhancing,UCHL1_chr4_41256927_+,PC-3
36,0,enhancing,UCHL1_chr4_41256927_+,PC-3
37,0,enhancing,UCHL1_chr4_41256927_+,PC-3
0,0,enhancing,ABCC3_chr17_50634880_+,PC-3
1,0,enhancing,ABCC3_chr17_50634880_+,PC-3
2,0,enhancing,ABCC3_chr17_50634880_+,PC-3
3,0,enhancing,ABCC3_chr17_50634880_+,PC-3
4,1,enhancing,ABCC3_chr17_50634880_+,PC-3
5,0,enhancing,ABCC3_chr17_50634880_+,PC-3
6,0,enhancing,ABCC3_chr17_50634880_+,PC-3
7,0,enhancing,ABCC3_chr17_50634880_+,PC-3
8,0,enhancing,ABCC3_chr17_50634880_+,PC-3
9,0,enhancing,ABCC3_chr17_50634880_+,PC-3
10,0,enhancing,ABCC3_chr17_50634880_+,PC-3
11,0,enhancing,ABCC3_chr17_50634880_+,PC-3
12,0,enhancing,ABCC3_chr17_50634880_+,PC-3
13,0,enhancing,ABCC3_chr17_50634880_+,PC-3
14,0,enhancing,ABCC3_chr17_50634880_+,PC-3
15,0,enhancing,ABCC3_chr17_50634880_+,PC-3
16,0,enhancing,ABCC3_chr17_50634880_+,PC-3
17,0,enhancing,ABCC3_chr17_50634880_+,PC-3
18,0,enhancing,ABCC3_chr17_50634880_+,PC-3
19,0,enhancing,ABCC3_chr17_50634880_+,PC-3
20,0,enhancing,ABCC3_chr17_50634880_+,PC-3
21,0,enhancing,ABCC3_chr17_50634880_+,PC-3
22,0,enhancing,ABCC3_chr17_50634880_+,PC-3
23,0,enhancing,ABCC3_chr17_50634880_+,PC-3
24,1,enhancing,ABCC3_chr17_50634880_+,PC-3
25,1,enhancing,ABCC3_chr17_50634880_+,PC-3
26,0,enhancing,ABCC3_chr17_50634880_+,PC-3
27,0,enhancing,ABCC3_chr17_50634880_+,PC-3
28,1,enhancing,ABCC3_chr17_50634880_+,PC-3
29,0,enhancing,ABCC3_chr17_50634880_+,PC-3
30,0,enhancing,ABCC3_chr17_50634880_+,PC-3
31,0,enhancing,ABCC3_chr17_50634880_+,PC-3
32,0,enhancing,ABCC3_chr17_50634880_+,PC-3
33,0,enhancing,ABCC3_chr17_50634880_+,PC-3
34,1,enhancing,ABCC3_chr17_50634880_+,PC-3
35,0,enhancing,ABCC3_chr17_50634880_+,PC-3
36,0,enhancing,ABCC3_chr17_50634880_+,PC-3
37,0,enhancing,ABCC3_chr17_50634880_+,PC-3
0,0,enhancing,AK5_chr1_77282018_+,PC-3
1,0,enhancing,AK5_chr1_77282018_+,PC-3
2,0,enhancing,AK5_chr1_77282018_+,PC-3
3,1,enhancing,AK5_chr1_77282018_+,PC-3
4,0,enhancing,AK5_chr1_77282018_+,PC-3
5,0,enhancing,AK5_chr1_77282018_+,PC-3
6,0,enhancing,AK5_chr1_77282018_+,PC-3
7,0,enhancing,AK5_chr1_77282018_+,PC-3
8,0,enhancing,AK5_chr1_77282018_+,PC-3
9,0,enhancing,AK5_chr1_77282018_+,PC-3
10,0,enhancing,AK5_chr1_77282018_+,PC-3
11,0,enhancing,AK5_chr1_77282018_+,PC-3
12,1,enhancing,AK5_chr1_77282018_+,PC-3
13,0,enhancing,AK5_chr1_77282018_+,PC-3
14,0,enhancing,AK5_chr1_77282018_+,PC-3
15,0,enhancing,AK5_chr1_77282018_+,PC-3
16,0,enhancing,AK5_chr1_77282018_+,PC-3
17,0,enhancing,AK5_chr1_77282018_+,PC-3
18,0,enhancing,AK5_chr1_77282018_+,PC-3
19,0,enhancing,AK5_chr1_77282018_+,PC-3
20,0,enhancing,AK5_chr1_77282018_+,PC-3
21,0,enhancing,AK5_chr1_77282018_+,PC-3
22,0,enhancing,AK5_chr1_77282018_+,PC-3
23,0,enhancing,AK5_chr1_77282018_+,PC-3
24,1,enhancing,AK5_chr1_77282018_+,PC-3
25,1,enhancing,AK5_chr1_77282018_+,PC-3
26,0,enhancing,AK5_chr1_77282018_+,PC-3
27,0,enhancing,AK5_chr1_77282018_+,PC-3
28,0,enhancing,AK5_chr1_77282018_+,PC-3
29,1,enhancing,AK5_chr1_77282018_+,PC-3
30,0,enhancing,AK5_chr1_77282018_+,PC-3
31,0,enhancing,AK5_chr1_77282018_+,PC-3
32,0,enhancing,AK5_chr1_77282018_+,PC-3
33,0,enhancing,AK5_chr1_77282018_+,PC-3
34,0,enhancing,AK5_chr1_77282018_+,PC-3
35,0,enhancing,AK5_chr1_77282018_+,PC-3
36,0,enhancing,AK5_chr1_77282018_+,PC-3
37,0,enhancing,AK5_chr1_77282018_+,PC-3
0,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
1,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
2,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
3,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
4,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
5,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
6,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
7,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
8,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
9,1,enhancing,ADRA1B_chr5_159916481_+,PC-3
10,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
11,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
12,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
13,1,enhancing,ADRA1B_chr5_159916481_+,PC-3
14,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
15,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
16,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
17,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
18,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
19,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
20,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
21,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
22,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
23,1,enhancing,ADRA1B_chr5_159916481_+,PC-3
24,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
25,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
26,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
27,1,enhancing,ADRA1B_chr5_159916481_+,PC-3
28,1,enhancing,ADRA1B_chr5_159916481_+,PC-3
29,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
30,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
31,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
32,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
33,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
34,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
35,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
36,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
37,0,enhancing,ADRA1B_chr5_159916481_+,PC-3
0,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
1,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
2,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
3,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
4,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
5,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
6,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
7,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
8,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
9,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
10,1,enhancing,SLC16A4_chr1_110391026_-,PC-3
11,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
12,1,enhancing,SLC16A4_chr1_110391026_-,PC-3
13,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
14,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
15,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
16,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
17,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
18,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
19,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
20,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
21,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
22,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
23,1,enhancing,SLC16A4_chr1_110391026_-,PC-3
24,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
25,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
26,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
27,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
28,1,enhancing,SLC16A4_chr1_110391026_-,PC-3
29,1,enhancing,SLC16A4_chr1_110391026_-,PC-3
30,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
31,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
32,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
33,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
34,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
35,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
36,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
37,0,enhancing,SLC16A4_chr1_110391026_-,PC-3
0,0,enhancing,ADIRF_chr10_86968481_+,PC-3
1,0,enhancing,ADIRF_chr10_86968481_+,PC-3
2,0,enhancing,ADIRF_chr10_86968481_+,PC-3
3,0,enhancing,ADIRF_chr10_86968481_+,PC-3
4,0,enhancing,ADIRF_chr10_86968481_+,PC-3
5,0,enhancing,ADIRF_chr10_86968481_+,PC-3
6,0,enhancing,ADIRF_chr10_86968481_+,PC-3
7,0,enhancing,ADIRF_chr10_86968481_+,PC-3
8,0,enhancing,ADIRF_chr10_86968481_+,PC-3
9,1,enhancing,ADIRF_chr10_86968481_+,PC-3
10,0,enhancing,ADIRF_chr10_86968481_+,PC-3
11,0,enhancing,ADIRF_chr10_86968481_+,PC-3
12,0,enhancing,ADIRF_chr10_86968481_+,PC-3
13,0,enhancing,ADIRF_chr10_86968481_+,PC-3
14,0,enhancing,ADIRF_chr10_86968481_+,PC-3
15,0,enhancing,ADIRF_chr10_86968481_+,PC-3
16,1,enhancing,ADIRF_chr10_86968481_+,PC-3
17,0,enhancing,ADIRF_chr10_86968481_+,PC-3
18,0,enhancing,ADIRF_chr10_86968481_+,PC-3
19,0,enhancing,ADIRF_chr10_86968481_+,PC-3
20,0,enhancing,ADIRF_chr10_86968481_+,PC-3
21,0,enhancing,ADIRF_chr10_86968481_+,PC-3
22,0,enhancing,ADIRF_chr10_86968481_+,PC-3
23,0,enhancing,ADIRF_chr10_86968481_+,PC-3
24,0,enhancing,ADIRF_chr10_86968481_+,PC-3
25,0,enhancing,ADIRF_chr10_86968481_+,PC-3
26,0,enhancing,ADIRF_chr10_86968481_+,PC-3
27,1,enhancing,ADIRF_chr10_86968481_+,PC-3
28,0,enhancing,ADIRF_chr10_86968481_+,PC-3
29,0,enhancing,ADIRF_chr10_86968481_+,PC-3
30,0,enhancing,ADIRF_chr10_86968481_+,PC-3
31,1,enhancing,ADIRF_chr10_86968481_+,PC-3
32,1,enhancing,ADIRF_chr10_86968481_+,PC-3
33,0,enhancing,ADIRF_chr10_86968481_+,PC-3
34,0,enhancing,ADIRF_chr10_86968481_+,PC-3
35,0,enhancing,ADIRF_chr10_86968481_+,PC-3
36,0,enhancing,ADIRF_chr10_86968481_+,PC-3
37,0,enhancing,ADIRF_chr10_86968481_+,PC-3
0,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
1,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
2,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
3,1,enhancing,OLFML2A_chr9_124777132_+,PC-3
4,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
5,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
6,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
7,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
8,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
9,1,enhancing,OLFML2A_chr9_124777132_+,PC-3
10,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
11,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
12,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
13,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
14,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
15,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
16,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
17,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
18,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
19,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
20,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
21,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
22,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
23,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
24,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
25,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
26,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
27,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
28,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
29,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
30,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
31,1,enhancing,OLFML2A_chr9_124777132_+,PC-3
32,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
33,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
34,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
35,1,enhancing,OLFML2A_chr9_124777132_+,PC-3
36,0,enhancing,OLFML2A_chr9_124777132_+,PC-3
37,1,enhancing,OLFML2A_chr9_124777132_+,PC-3
0,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
1,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
2,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
3,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
4,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
5,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
6,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
7,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
8,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
9,1,enhancing,CAMK2N1_chr1_20486210_-,PC-3
10,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
11,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
12,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
13,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
14,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
15,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
16,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
17,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
18,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
19,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
20,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
21,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
22,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
23,1,enhancing,CAMK2N1_chr1_20486210_-,PC-3
24,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
25,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
26,1,enhancing,CAMK2N1_chr1_20486210_-,PC-3
27,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
28,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
29,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
30,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
31,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
32,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
33,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
34,1,enhancing,CAMK2N1_chr1_20486210_-,PC-3
35,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
36,1,enhancing,CAMK2N1_chr1_20486210_-,PC-3
37,0,enhancing,CAMK2N1_chr1_20486210_-,PC-3
0,0,enhancing,CCDC120_chrX_49053571_+,PC-3
1,0,enhancing,CCDC120_chrX_49053571_+,PC-3
2,0,enhancing,CCDC120_chrX_49053571_+,PC-3
3,0,enhancing,CCDC120_chrX_49053571_+,PC-3
4,0,enhancing,CCDC120_chrX_49053571_+,PC-3
5,0,enhancing,CCDC120_chrX_49053571_+,PC-3
6,0,enhancing,CCDC120_chrX_49053571_+,PC-3
7,0,enhancing,CCDC120_chrX_49053571_+,PC-3
8,0,enhancing,CCDC120_chrX_49053571_+,PC-3
9,0,enhancing,CCDC120_chrX_49053571_+,PC-3
10,1,enhancing,CCDC120_chrX_49053571_+,PC-3
11,1,enhancing,CCDC120_chrX_49053571_+,PC-3
12,0,enhancing,CCDC120_chrX_49053571_+,PC-3
13,0,enhancing,CCDC120_chrX_49053571_+,PC-3
14,0,enhancing,CCDC120_chrX_49053571_+,PC-3
15,0,enhancing,CCDC120_chrX_49053571_+,PC-3
16,0,enhancing,CCDC120_chrX_49053571_+,PC-3
17,0,enhancing,CCDC120_chrX_49053571_+,PC-3
18,0,enhancing,CCDC120_chrX_49053571_+,PC-3
19,0,enhancing,CCDC120_chrX_49053571_+,PC-3
20,0,enhancing,CCDC120_chrX_49053571_+,PC-3
21,1,enhancing,CCDC120_chrX_49053571_+,PC-3
22,1,enhancing,CCDC120_chrX_49053571_+,PC-3
23,0,enhancing,CCDC120_chrX_49053571_+,PC-3
24,0,enhancing,CCDC120_chrX_49053571_+,PC-3
25,0,enhancing,CCDC120_chrX_49053571_+,PC-3
26,0,enhancing,CCDC120_chrX_49053571_+,PC-3
27,0,enhancing,CCDC120_chrX_49053571_+,PC-3
28,0,enhancing,CCDC120_chrX_49053571_+,PC-3
29,0,enhancing,CCDC120_chrX_49053571_+,PC-3
30,1,enhancing,CCDC120_chrX_49053571_+,PC-3
31,0,enhancing,CCDC120_chrX_49053571_+,PC-3
32,0,enhancing,CCDC120_chrX_49053571_+,PC-3
33,0,enhancing,CCDC120_chrX_49053571_+,PC-3
34,0,enhancing,CCDC120_chrX_49053571_+,PC-3
35,0,enhancing,CCDC120_chrX_49053571_+,PC-3
36,0,enhancing,CCDC120_chrX_49053571_+,PC-3
37,0,enhancing,CCDC120_chrX_49053571_+,PC-3
0,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
1,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
2,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
3,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
4,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
5,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
6,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
7,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
8,1,enhancing,DPYSL3_chr5_147510068_-,PC-3
9,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
10,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
11,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
12,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
13,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
14,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
15,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
16,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
17,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
18,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
19,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
20,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
21,1,enhancing,DPYSL3_chr5_147510068_-,PC-3
22,1,enhancing,DPYSL3_chr5_147510068_-,PC-3
23,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
24,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
25,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
26,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
27,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
28,1,enhancing,DPYSL3_chr5_147510068_-,PC-3
29,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
30,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
31,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
32,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
33,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
34,1,enhancing,DPYSL3_chr5_147510068_-,PC-3
35,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
36,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
37,0,enhancing,DPYSL3_chr5_147510068_-,PC-3
0,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
1,1,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
2,1,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
3,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
4,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
5,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
6,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
7,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
8,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
9,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
10,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
11,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
12,1,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
13,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
14,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
15,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
16,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
17,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
18,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
19,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
20,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
21,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
22,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
23,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
24,1,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
25,1,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
26,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
27,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
28,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
29,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
30,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
31,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
32,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
33,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
34,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
35,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
36,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
37,0,enhancing,ENSG00000256500_chr14_103562961_+,PC-3
0,0,enhancing,MIF4GD_chr17_75271227_-,PC-3
1,0,enhancing,MIF4GD_chr17_75271227_-,PC-3
2,0,enhancing,MIF4GD_chr17_75271227_-,PC-3
3,0,enhancing,MIF4GD_chr17_75271227_-,PC-3
