,Normalized TSS activity,cell_line,tile class,seq_id
7,1.8188969706523146,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
8,1.8217954915224224,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
9,1.8228405962580845,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
10,1.8213199856288822,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
11,1.819352951683258,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
12,1.8161428134943158,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
13,1.8089240009437444,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
14,1.7995995483947902,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
15,1.7962187531827063,GM12878,Enhancer,HLA-DOA_chr6_33009591_-_85804
0,0.0744495987102963,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
1,1.0259216605923525,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
2,1.1925935883123462,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
3,1.2299315196051401,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
4,1.2357018928347367,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
5,1.2378373533399019,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
6,1.2399588410145752,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
7,1.241693396771163,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
8,1.241034863408559,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
9,1.2383634933532817,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
10,1.2337880312250624,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
11,1.2300715912484095,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
12,1.224328320940206,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
13,1.218718109849545,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
14,1.214720246870679,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
15,1.2102599799615252,GM12878,Enhancer,ENSG00000248993_chr6_32953122_-_105804
0,0.11384436099892661,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
1,2.0022230080115664,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
2,2.437231802711944,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
3,2.6065838774945287,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
4,2.6520662691750854,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
5,2.6919439499033153,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
6,2.7210343194948114,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
7,2.7433591672989492,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
8,2.7616544342416294,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
9,2.7868309505744313,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
10,2.8067552658673027,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
11,2.8193514026713187,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
12,2.828736042489381,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
13,2.842916146402761,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
14,2.8552010956907212,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
15,2.8640107318744037,GM12878,Enhancer,GBA1_chr1_155241249_-_90804
0,0.02514530324271924,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
1,1.0000000681770302,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
2,2.6108671913722423,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
3,3.1901800835653433,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
4,3.3582116771041917,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
5,3.4757271818865445,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
6,3.5691662865797227,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
7,3.668867799965866,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
8,3.7101995034136617,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
9,3.741846068840468,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
10,3.760911851114698,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
11,3.785237748833851,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
12,3.8089615070214387,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
13,3.8294506135819097,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
14,3.8476234585646902,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
15,3.86977187283893,GM12878,Enhancer,FAN1_chr15_30903892_+_100804
0,0.1145215725944597,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
1,1.0000000993803373,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
2,1.1908774080771107,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
3,1.4245404783960223,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
4,1.6240987903320716,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
5,1.7406312848256162,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
6,1.8479267221697135,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
7,1.936028918632087,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
8,2.0124223748030046,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
9,2.0680404237368366,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
10,2.094307651187569,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
11,2.113468954367164,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
12,2.1304504596863665,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
13,2.14559533268091,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
14,2.156812129840934,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
15,2.1640169950838115,GM12878,Enhancer,PRDX2_chr19_12801800_-_100804
0,0.03832530854373114,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
1,1.0000001282613087,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
2,1.2773026892158226,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
3,1.3988517936117169,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
4,1.4561323125815087,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
5,1.4579553742101752,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
6,1.4600031384984573,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
7,1.4591436873520185,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
8,1.4560554004089417,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
9,1.450056596696591,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
10,1.4414292168777159,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
11,1.4311545491888253,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
12,1.421719190044335,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
13,1.4114905291292028,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
14,1.3957006474742393,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
15,1.3846277929318205,GM12878,Enhancer,PTMS_chr12_6766143_+_100804
0,0.09355485882115457,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
1,0.9999998667349919,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
2,1.3663712204816254,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
3,1.522620809288936,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
4,1.5733658097820165,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
5,1.5981871469967748,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
6,1.581447084042385,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
7,1.5785421593672746,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
8,1.5592120278543506,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
9,1.5335492273224691,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
10,1.5093634940570118,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
11,1.4957764110554967,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
12,1.4729636159874804,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
13,1.4464742918472817,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
14,1.4189836986033688,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
15,1.4209402533690447,GM12878,Enhancer,TSPYL2_chrX_53082366_+_100804
0,0.13133106998510122,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
1,1.0000000069875117,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
2,1.4143320434852424,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
3,1.5990791856977373,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
4,1.6929950194413539,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
5,1.727947922913211,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
6,1.7613323955160858,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
7,1.7829164420763923,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
8,1.796589409475597,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
9,1.7999266870264128,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
10,1.807189003668863,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
11,1.8276373559646728,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
12,1.8369967366922488,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
13,1.8500513512240653,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
14,1.8649156754065999,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
15,1.8649203989645626,GM12878,Enhancer,GPR160_chr3_170037994_+_100804
0,0.07929167171977042,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
1,1.0000000582250637,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
2,1.5040330505425163,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
3,1.7746237038892845,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
4,1.9395208942305115,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
5,2.0359196407613376,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
6,2.1059227533068925,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
7,2.1474749702927407,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
8,2.1652223523691028,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
9,2.1781742017385337,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
10,2.190533153600879,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
11,2.229661461179603,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
12,2.260358380258576,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
13,2.2858030825014217,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
14,2.3101556655399285,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
15,2.3264979271045494,GM12878,Enhancer,ENSG00000276302_chr6_28267120_+_100804
0,0.02240814763685766,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
1,1.0,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
2,1.266005303347249,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
3,1.4063999843488049,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
4,1.4882427639558997,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
5,1.540838050011588,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
6,1.5707638121796397,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
7,1.5928676262554817,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
8,1.6055259253016618,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
9,1.6131505686350052,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
10,1.6198485746878037,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
11,1.6291234785232493,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
12,1.6398983669332388,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
13,1.6493651107773526,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
14,1.6577775716869882,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
15,1.6622396860129482,GM12878,Enhancer,SLC35B1_chr17_49707964_-_100804
0,0.11050495375700947,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
1,1.0000000509471068,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
2,1.4211207938917816,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
3,1.568969705152111,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
4,1.6626018008103984,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
5,1.696812765986353,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
6,1.704808761543765,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
7,1.7354242535399749,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
8,1.7540790461343034,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
9,1.7655082143718392,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
10,1.7706222509790337,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
11,1.766897524989556,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
12,1.7669950886989128,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
13,1.766138956535325,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
14,1.763570695903513,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
15,1.7555625919170716,GM12878,Enhancer,ITGAX_chr16_31355175_+_90804
0,0.13887214790990765,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
1,1.108958204089424,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
2,1.4250953255888594,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
3,1.6377428520174073,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
4,1.7357842050452104,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
5,1.8049616570376386,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
6,1.833750255062879,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
7,1.8667966926041166,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
8,1.8775748412140818,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
9,1.8857812862353875,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
10,1.88974022744797,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
11,1.8901128913440886,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
12,1.8874562035820759,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
13,1.8849769581465505,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
14,1.8806399796878237,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
15,1.8761558353706018,GM12878,Enhancer,GNGT2_chr17_49210574_-_85804
0,0.1567910832913963,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
1,1.000000018774271,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
2,1.5103492793543003,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
3,1.7924125473334573,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
4,2.022825026516311,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
5,2.171515394385948,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
6,2.267335838008831,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
7,2.3469055917945925,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
8,2.389035506558463,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
9,2.4250031235693417,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
10,2.459755951373512,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
11,2.4891243745703626,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
12,2.5186798833779833,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
13,2.5423962184112328,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
14,2.565172807308298,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
15,2.584428826128378,GM12878,Enhancer,GNGT2_chr17_49210574_-_90804
0,0.1031509092220143,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
1,1.000000013622392,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
2,1.4935733913635125,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
3,1.9406249971620018,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
4,2.211705621561595,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
5,2.3875198001467948,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
6,2.477132036033588,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
7,2.5534982847592134,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
8,2.623426999689954,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
9,2.66700000962649,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
10,2.7022619164598636,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
11,2.7224256085712817,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
12,2.730019810590629,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
13,2.726554255898632,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
14,2.7152989815354833,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
15,2.709096397676492,GM12878,Enhancer,POPDC3_chr6_105180014_-_115804
0,0.055959552778101405,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
1,1.5931529093303225,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
2,2.049808468227657,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
3,2.3134282422148664,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
4,2.4578211123819655,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
5,2.656790570758567,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
6,2.7866138185455256,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
7,2.9081160961776886,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
8,3.0192864606828094,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
9,3.1218434597800395,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
10,3.207728711601212,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
11,3.256029726742026,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
12,3.3047318314676937,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
13,3.3547587808461543,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
14,3.3944093838461407,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
15,3.418791743307231,GM12878,Enhancer,SH2B2_chr7_102286867_+_115804
0,0.05150031356448938,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
1,1.0000000509736633,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
2,2.1644832030055703,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
3,2.7783643713667883,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
4,3.166737910856646,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
5,3.3843780402604264,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
6,3.5710141934126325,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
7,3.672735176425456,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
8,3.748765983684146,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
9,3.798519378198789,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
10,3.841922473747799,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
11,3.8743177047742035,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
12,3.8999060351491956,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
13,3.910867493248793,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
14,3.9202142280339447,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
15,3.9242035900343226,GM12878,Enhancer,PTPRJ_chr11_47980579_+_100804
0,0.05500848943911507,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
1,1.0000000197102221,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
2,1.5515477994078852,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
3,1.8507070894417366,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
4,2.012342856557182,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
5,2.1519651042340615,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
6,2.2501984277352785,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
7,2.316442336414271,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
8,2.3446315612496638,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
9,2.366827144011458,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
10,2.384355602369524,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
11,2.4010142289080174,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
12,2.4115459722702797,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
13,2.431716999840052,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
14,2.4378782773541667,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
15,2.4327603801668256,GM12878,Enhancer,CTLA4_chr2_203867770_+_100804
0,0.023162032996053506,GM12878,Enhancer,CKB_chr14_103522830_-_100804
1,1.0000000730903322,GM12878,Enhancer,CKB_chr14_103522830_-_100804
2,1.0766423301505699,GM12878,Enhancer,CKB_chr14_103522830_-_100804
3,1.1050434637431559,GM12878,Enhancer,CKB_chr14_103522830_-_100804
4,1.1173872245023413,GM12878,Enhancer,CKB_chr14_103522830_-_100804
5,1.1164768921067443,GM12878,Enhancer,CKB_chr14_103522830_-_100804
6,1.1473730295904288,GM12878,Enhancer,CKB_chr14_103522830_-_100804
7,1.1646303110224454,GM12878,Enhancer,CKB_chr14_103522830_-_100804
8,1.169379459231559,GM12878,Enhancer,CKB_chr14_103522830_-_100804
9,1.166119099542493,GM12878,Enhancer,CKB_chr14_103522830_-_100804
10,1.1587207730033549,GM12878,Enhancer,CKB_chr14_103522830_-_100804
11,1.1495986763725499,GM12878,Enhancer,CKB_chr14_103522830_-_100804
12,1.1546508570995526,GM12878,Enhancer,CKB_chr14_103522830_-_100804
13,1.1541543890936914,GM12878,Enhancer,CKB_chr14_103522830_-_100804
14,1.1408471246455598,GM12878,Enhancer,CKB_chr14_103522830_-_100804
15,1.1294680293269188,GM12878,Enhancer,CKB_chr14_103522830_-_100804
0,0.02473623835736462,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
1,0.9999999314298775,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
2,1.3102819755814175,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
3,1.3539799013352125,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
4,1.3661563322603378,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
5,1.3712335536465972,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
6,1.383577684234586,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
7,1.3952901011409304,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
8,1.4045099788575457,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
9,1.4128305517990134,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
10,1.4244925010952172,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
11,1.4290735643130608,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
12,1.4310421363402603,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
13,1.433505281804156,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
14,1.4333766137787851,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
15,1.4325837603093274,GM12878,Enhancer,TNFRSF18_chr1_1206571_-_100804
0,0.0049981334615067635,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
1,1.0000000252998842,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
2,1.4371993053410776,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
3,1.5676953114697214,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
4,1.6241781886029207,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
5,1.6409891268054868,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
6,1.6602286514990907,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
7,1.673745291770599,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
8,1.6854978723113576,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
9,1.6953259412553132,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
10,1.7061536465766822,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
11,1.7129725599352676,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
12,1.7181537738351,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
13,1.721662134086983,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
14,1.7259282005729284,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
15,1.729188723158483,GM12878,Enhancer,NUP85_chr17_75205706_+_100804
