,Chromosome,Start,gene_name,gene_id,Strand,PC-3
45603,chr19,33194329,LRP3,ENSG00000130881.14,+,17.076370239257812
14517,chr5,75511890,POLK,ENSG00000122008.16,+,17.08091163635254
24156,chr9,113410741,C9orf43,ENSG00000157653.12,+,17.097991943359375
49730,chr20,57710015,PMEPA1,ENSG00000124225.16,-,17.105484008789062
35416,chr14,73569212,ACOT2,ENSG00000119673.16,+,17.11284065246582
51046,chr22,22508742,ZNF280B,ENSG00000275004.4,-,17.119239807128906
15790,chr5,78985310,ARSB,ENSG00000113273.17,-,17.1201229095459
625,chr1,32200647,CCDC28B,ENSG00000160050.16,+,17.120988845825195
39547,chr16,83953239,OSGIN1,ENSG00000140961.14,+,17.147634506225586
40850,chr17,7445060,CHRNB1,ENSG00000170175.11,+,17.15468978881836
11010,chr3,56801949,ARHGEF3,ENSG00000163947.12,-,17.165374755859375
40721,chr17,4143210,CYB5D2,ENSG00000167740.10,+,17.165752410888672
33121,chr12,49828413,NCKAP5L,ENSG00000167566.17,-,17.166051864624023
52322,chrX,118974617,LONRF3,ENSG00000175556.17,+,17.16637420654297
47155,chr19,12035679,ZNF433,ENSG00000197647.13,-,17.17043113708496
21250,chr7,103149182,NAPEPLD,ENSG00000161048.12,-,17.17214584350586
11965,chr4,53294,ZNF595,ENSG00000272602.6,+,17.17380714416504
10154,chr3,160677159,ARL14,ENSG00000179674.4,+,17.178197860717773
52416,chrX,134807280,PABIR3,ENSG00000156500.16,+,17.19015121459961
34333,chr13,110713699,ING1,ENSG00000153487.13,+,17.190799713134766
14079,chr4,184826034,ACSL1,ENSG00000151726.16,-,17.192358016967773
4873,chr1,209784559,C1orf74,ENSG00000162757.4,-,17.19594955444336
49226,chr20,63895125,DNAJC5,ENSG00000101152.12,+,17.196331024169922
34568,chr13,42992230,EPSTI1,ENSG00000133106.15,-,17.197940826416016
48221,chr19,52857619,ZNF468,ENSG00000204604.13,-,17.20801544189453
45344,chr19,16324825,KLF2,ENSG00000127528.6,+,17.220396041870117
31980,chr12,66302492,HELB,ENSG00000127311.10,+,17.22408676147461
31948,chr12,63844699,SRGAP1,ENSG00000196935.10,+,17.249698638916016
49962,chr21,39445864,SH3BGR,ENSG00000185437.16,+,17.251741409301758
12950,chr4,159103078,RAPGEF2,ENSG00000109756.10,+,17.256425857543945
34277,chr13,97434168,RAP2A,ENSG00000125249.7,+,17.258647918701172
8271,chr2,197310780,ANKRD44,ENSG00000065413.20,-,17.270278930664062
48307,chr19,55117637,PPP1R12C,ENSG00000125503.13,-,17.2733211517334
13070,chr4,973569,DGKQ,ENSG00000145214.14,-,17.299659729003906
111,chr1,6613730,PHF13,ENSG00000116273.6,+,17.306249618530273
43786,chr17,81239055,TEPSIN,ENSG00000167302.11,-,17.307235717773438
30471,chr11,72752408,ARAP1,ENSG00000186635.16,-,17.31117820739746
49438,chr20,25585531,NINL,ENSG00000101004.16,-,17.328989028930664
30955,chr11,120138113,TRIM29,ENSG00000137699.17,-,17.32954978942871
23180,chr8,81842193,SNX16,ENSG00000104497.15,-,17.34273338317871
48406,chr19,57814913,ZNF552,ENSG00000178935.5,-,17.34854507446289
36051,chr14,29927847,PRKD1,ENSG00000184304.17,-,17.358922958374023
25920,chr10,58512871,BICC1,ENSG00000122870.12,+,17.382944107055664
43433,chr17,60392133,USP32,ENSG00000170832.13,-,17.388147354125977
6698,chr2,219206874,ZFAND2B,ENSG00000158552.13,+,17.39724349975586
22565,chr8,143597830,TIGD5,ENSG00000179886.6,+,17.402469635009766
50240,chr21,37072900,PIGP,ENSG00000185808.14,-,17.403257369995117
21070,chr7,94656207,SGCE,ENSG00000127990.19,-,17.416366577148438
13843,chr4,137532476,PCDH18,ENSG00000189184.12,-,17.420196533203125
18297,chr6,36442854,PXT1,ENSG00000179165.12,-,17.4284725189209
5477,chr2,46699294,SOCS5,ENSG00000171150.9,+,17.430524826049805
33744,chr12,111369095,PHETA1,ENSG00000198324.14,-,17.431655883789062
39536,chr16,82035252,HSD17B2,ENSG00000086696.11,+,17.440143585205078
53257,chrX,84502453,HDX,ENSG00000165259.14,-,17.44589614868164
46709,chr19,57769675,ZNF586,ENSG00000083828.16,+,17.449357986450195
20994,chr7,84194789,SEMA3A,ENSG00000075213.11,-,17.455581665039062
23862,chr9,66900737,ZNF658,ENSG00000274349.5,+,17.457895278930664
21901,chr8,27325551,PTK2B,ENSG00000120899.18,+,17.483585357666016
12483,chr4,76306732,STBD1,ENSG00000118804.9,+,17.483850479125977
31690,chr12,53050064,TNS2,ENSG00000111077.18,+,17.5056209564209
44951,chr19,4182688,ANKRD24,ENSG00000089847.13,+,17.522512435913086
25399,chr9,128881931,ENSG00000286112,ENSG00000286112.1,-,17.52461051940918
42067,chr17,79024170,C1QTNF1,ENSG00000173918.15,+,17.525083541870117
39872,chr16,4734249,ANKS3,ENSG00000168096.15,-,17.53750228881836
29435,chr11,615970,IRF7,ENSG00000185507.21,-,17.547393798828125
23257,chr8,94949366,TP53INP1,ENSG00000164938.14,-,17.558212280273438
19274,chr7,12687632,ARL4A,ENSG00000122644.13,+,17.580951690673828
6962,chr2,240568483,RNPEPL1,ENSG00000142327.13,+,17.589427947998047
28750,chr11,71929045,RNF121,ENSG00000137522.18,+,17.590869903564453
20326,chr7,143284957,TMEM139,ENSG00000178826.11,+,17.591373443603516
42781,chr17,29622899,CORO6,ENSG00000167549.19,-,17.591718673706055
51228,chr22,36776153,IFT27,ENSG00000100360.15,-,17.604732513427734
53394,chrX,115234072,LRCH2,ENSG00000130224.15,-,17.608783721923828
37165,chr15,69298911,PAQR5,ENSG00000137819.14,+,17.609447479248047
42898,chr17,38674957,EPOP,ENSG00000273604.2,-,17.611507415771484
49428,chr20,25058139,ACSS1,ENSG00000154930.15,-,17.61516761779785
10688,chr3,44477670,ZNF445,ENSG00000185219.18,-,17.616748809814453
44960,chr19,4343526,MPND,ENSG00000008382.16,+,17.618295669555664
22638,chr8,144518004,LRRC14,ENSG00000160959.8,+,17.641006469726562
40949,chr17,14301080,HS3ST3B1,ENSG00000125430.9,+,17.653146743774414
25551,chr9,136944738,FBXW5,ENSG00000159069.14,-,17.655040740966797
9042,chr3,37861879,CTDSPL,ENSG00000144677.15,+,17.659259796142578
19143,chr6,169724500,PHF10,ENSG00000130024.15,-,17.663068771362305
45988,chr19,41364055,TMEM91,ENSG00000142046.15,+,17.665813446044922
16764,chr6,28124608,ZSCAN16,ENSG00000196812.6,+,17.67011260986328
10880,chr3,49903873,MST1R,ENSG00000164078.14,-,17.67130470275879
30388,chr11,67629930,NUDT8,ENSG00000167799.10,-,17.672536849975586
24257,chr9,125747344,PBX3,ENSG00000167081.18,+,17.67484474182129
8202,chr2,180007297,CWC22,ENSG00000163510.14,-,17.682662963867188
103,chr1,6206118,RNF207,ENSG00000158286.13,+,17.68517303466797
4066,chr1,121184292,FAM72B,ENSG00000188610.12,-,17.685867309570312
46678,chr19,57487770,ZNF419,ENSG00000105136.22,+,17.696979522705078
30573,chr11,78188626,KCTD21,ENSG00000188997.8,-,17.698497772216797
45512,chr19,20167213,ZNF486,ENSG00000256229.8,+,17.69858741760254
51021,chr22,20437826,SCARF2,ENSG00000244486.9,-,17.714406967163086
42041,chr17,77958702,TNRC6C,ENSG00000078687.18,+,17.71440887451172
22361,chr8,100158034,SPAG1,ENSG00000104450.13,+,17.71991729736328
13664,chr4,99946618,DNAJB14,ENSG00000164031.17,-,17.721405029296875
22261,chr8,80486225,ZBTB10,ENSG00000205189.13,+,17.72185707092285
899,chr1,45326894,HPDL,ENSG00000186603.7,+,17.735960006713867
46380,chr19,50723363,CLEC11A,ENSG00000105472.14,+,17.741313934326172
43559,chr17,67993649,C17orf58,ENSG00000186665.10,-,17.75360870361328
40171,chr16,30610351,ENSG00000289491,ENSG00000289491.1,-,17.761329650878906
6226,chr2,168802596,NOSTRIN,ENSG00000163072.16,+,17.787029266357422
11521,chr3,142889083,PCOLCE2,ENSG00000163710.9,-,17.787818908691406
31572,chr12,48818495,CACNB3,ENSG00000167535.8,+,17.788137435913086
47698,chr19,40285342,AKT2,ENSG00000105221.18,-,17.79571533203125
20014,chr7,105014184,KMT2E,ENSG00000005483.23,+,17.801349639892578
29463,chr11,1309619,TOLLIP,ENSG00000078902.16,-,17.80580711364746
22571,chr8,143684491,ZNF707,ENSG00000181135.16,+,17.812599182128906
18050,chr6,26659752,ZNF322,ENSG00000181315.11,-,17.84455108642578
13237,chr4,36244514,ARAP2,ENSG00000047365.13,-,17.845821380615234
6360,chr2,178480456,PLEKHA3,ENSG00000116095.11,+,17.862228393554688
27586,chr11,289125,PGGHG,ENSG00000142102.16,+,17.86480140686035
27647,chr11,1157952,MUC5AC,ENSG00000215182.8,+,17.87701988220215
51304,chr22,39244982,PDGFB,ENSG00000100311.17,-,17.877422332763672
50133,chr21,26845409,ADAMTS1,ENSG00000154734.16,-,17.890817642211914
49412,chr20,23421488,NAPB,ENSG00000125814.17,-,17.898584365844727
36920,chr15,44728987,TRIM69,ENSG00000185880.13,+,17.902910232543945
47690,chr19,40090888,ZNF780A,ENSG00000197782.15,-,17.911823272705078
17187,chr6,43427540,ABCC10,ENSG00000124574.15,+,17.916744232177734
37790,chr15,51737655,LYSMD2,ENSG00000140280.14,-,17.918119430541992
49054,chr20,54475717,DOK5,ENSG00000101134.12,+,17.919414520263672
45284,chr19,13795459,ZSWIM4,ENSG00000132003.10,+,17.921175003051758
40861,chr17,7558292,TNFSF13,ENSG00000161955.17,+,17.921741485595703
21776,chr8,17497087,SLC7A2,ENSG00000003989.18,+,17.92207145690918
44784,chr19,751111,MISP,ENSG00000099812.9,+,17.92249298095703
5825,chr2,96760901,CNNM4,ENSG00000158158.12,+,17.92544937133789
16737,chr6,26402294,BTN3A1,ENSG00000026950.17,+,17.934019088745117
27420,chr10,113854383,DCLRE1A,ENSG00000198924.8,-,17.944416046142578
49396,chr20,18057916,OVOL2,ENSG00000125850.11,-,17.94448471069336
4185,chr1,150876609,ARNT,ENSG00000143437.21,-,17.947784423828125
27324,chr10,101695259,FBXW4,ENSG00000107829.15,-,17.952556610107422
48999,chr20,45834135,SNX21,ENSG00000124104.19,+,17.966205596923828
16365,chr5,160119450,PWWP2A,ENSG00000170234.13,-,17.9747371673584
12006,chr4,1347207,UVSSA,ENSG00000163945.19,+,17.979515075683594
40007,chr16,19884848,GPRC5B,ENSG00000167191.12,-,17.998483657836914
667,chr1,33256491,ZNF362,ENSG00000160094.15,+,18.008419036865234
48804,chr20,35172071,PROCR,ENSG00000101000.6,+,18.008766174316406
4285,chr1,153958576,CRTC2,ENSG00000160741.17,-,18.019041061401367
45165,chr19,10430844,PDE4A,ENSG00000065989.16,+,18.02114486694336
7877,chr2,128318868,HS6ST1,ENSG00000136720.7,-,18.025821685791016
6506,chr2,201183194,CASP10,ENSG00000003400.16,+,18.0390625
11777,chr3,182980538,DCUN1D1,ENSG00000043093.15,-,18.039104461669922
47684,chr19,40056205,ZNF780B,ENSG00000128000.17,-,18.067852020263672
39018,chr16,30658430,FBRS,ENSG00000156860.16,+,18.081436157226562
28762,chr11,72080858,LRTOMT,ENSG00000284922.2,+,18.08687973022461
33551,chr12,91111494,LUM,ENSG00000139329.5,-,18.091629028320312
1381,chr1,109249538,CELSR2,ENSG00000143126.8,+,18.104610443115234
6528,chr2,202033854,FZD7,ENSG00000155760.3,+,18.126310348510742
39164,chr16,56638665,MT1A,ENSG00000205362.11,+,18.137958526611328
8180,chr2,177618742,TTC30A,ENSG00000197557.7,-,18.141029357910156
13901,chr4,145938823,ZNF827,ENSG00000151612.18,-,18.15873146057129
2280,chr1,186828948,PLA2G4A,ENSG00000116711.10,+,18.161983489990234
30951,chr11,119423198,THY1,ENSG00000154096.14,-,18.169666290283203
51271,chr22,38181829,PLA2G6,ENSG00000184381.20,-,18.181407928466797
9723,chr3,119294382,ARHGAP31,ENSG00000031081.11,+,18.197795867919922
11297,chr3,122793831,HSPBAP1,ENSG00000169087.11,-,18.20624542236328
23692,chr9,5510530,PDCD1LG2,ENSG00000197646.8,+,18.208698272705078
23495,chr8,134712962,ZFAT,ENSG00000066827.16,-,18.21427345275879
7526,chr2,70768212,ADD2,ENSG00000075340.23,-,18.219850540161133
14863,chr5,138338265,FAM53C,ENSG00000120709.11,+,18.222557067871094
50993,chr22,19431696,HIRA,ENSG00000100084.14,-,18.229080200195312
3776,chr1,85048500,MCOLN3,ENSG00000055732.13,-,18.23634910583496
40314,chr16,58684707,SLC38A7,ENSG00000103042.9,-,18.24978256225586
40216,chr16,47143945,NETO2,ENSG00000171208.10,-,18.267597198486328
40537,chr16,80804598,CDYL2,ENSG00000166446.15,-,18.26976203918457
44958,chr19,4304597,FSD1,ENSG00000105255.11,+,18.277976989746094
32569,chr12,133080931,ZNF140,ENSG00000196387.10,+,18.284526824951172
45864,chr19,38403134,FAM98C,ENSG00000130244.13,+,18.292640686035156
53256,chrX,84188199,RPS6KA6,ENSG00000072133.12,-,18.2951602935791
20720,chr7,33109404,RP9,ENSG00000164610.10,-,18.299264907836914
39353,chr16,67893253,PSKH1,ENSG00000159792.10,+,18.31094741821289
20675,chr7,27165526,HOXA9,ENSG00000078399.19,-,18.311031341552734
13197,chr4,16226471,TAPT1,ENSG00000169762.17,-,18.324703216552734
7945,chr2,151261863,RBM43,ENSG00000184898.7,-,18.327831268310547
3522,chr1,45491155,ENSG00000288208,ENSG00000288208.1,-,18.32808494567871
25779,chr10,28677520,BAMBI,ENSG00000095739.11,+,18.34436798095703
48799,chr20,34704338,TP53INP2,ENSG00000078804.13,+,18.346759796142578
3697,chr1,64966552,JAK1,ENSG00000162434.14,-,18.352783203125
46450,chr19,52527667,ZNF808,ENSG00000198482.14,+,18.36014747619629
51791,chrX,47836901,ZNF81,ENSG00000197779.15,+,18.361087799072266
47719,chr19,41353922,TGFB1,ENSG00000105329.11,-,18.370685577392578
23882,chr9,69174281,TJP2,ENSG00000119139.21,+,18.376829147338867
28731,chr11,70078316,ANO1,ENSG00000131620.18,+,18.401660919189453
48328,chr19,55280110,HSPBP1,ENSG00000133265.11,-,18.402660369873047
37198,chr15,73052462,NEO1,ENSG00000067141.17,+,18.413850784301758
30792,chr11,108593738,EXPH5,ENSG00000110723.12,-,18.421443939208984
26211,chr10,89302045,IFIT2,ENSG00000119922.11,+,18.42217254638672
43293,chr17,48728750,HOXB13,ENSG00000159184.8,-,18.424407958984375
28586,chr11,65787062,OVOL1,ENSG00000172818.10,+,18.441326141357422
47176,chr19,12551474,ENSG00000196826,ENSG00000196826.7,-,18.44947624206543
33673,chr12,107761137,PRDM4,ENSG00000110851.12,-,18.45549964904785
51291,chr22,38700667,JOSD1,ENSG00000100221.11,-,18.460803985595703
20997,chr7,85186855,SEMA3D,ENSG00000153993.14,-,18.47219467163086
40393,chr16,67935641,ENSG00000261884,ENSG00000261884.2,-,18.473617553710938
23892,chr9,70043847,MAMDC2,ENSG00000165072.10,+,18.48597526550293
30095,chr11,59866487,TCN1,ENSG00000134827.8,-,18.492509841918945
5018,chr1,231040254,FAM89A,ENSG00000182118.8,-,18.507553100585938
10805,chr3,48898882,SLC25A20,ENSG00000178537.10,-,18.509296417236328
28803,chr11,73308275,ARHGEF17,ENSG00000110237.5,+,18.516115188598633
11466,chr3,138115608,DZIP1L,ENSG00000158163.15,-,18.52315902709961
46863,chr19,3029280,TLE2,ENSG00000065717.16,-,18.53021240234375
6559,chr2,204545474,PARD3B,ENSG00000116117.20,+,18.538427352905273
24416,chr9,130172403,NCS1,ENSG00000107130.10,+,18.539636611938477
11701,chr3,169663775,MECOM,ENSG00000085276.19,-,18.55301284790039
9098,chr3,40477141,ZNF619,ENSG00000177873.14,+,18.561542510986328
20562,chr7,6706923,ZNF12,ENSG00000164631.19,-,18.561649322509766
46077,chr19,44025353,ENSG00000267022,ENSG00000267022.1,+,18.565814971923828
50555,chr22,28883571,ZNRF3,ENSG00000183579.16,+,18.568321228027344
1724,chr1,153357853,S100A9,ENSG00000163220.11,+,18.574626922607422
38205,chr15,85794925,KLHL25,ENSG00000183655.13,-,18.576366424560547
38436,chr16,1772809,EME2,ENSG00000197774.14,+,18.583572387695312
39566,chr16,85027781,KIAA0513,ENSG00000135709.14,+,18.589263916015625
34291,chr13,99606668,CLYBL,ENSG00000125246.16,+,18.594270706176758
3287,chr1,30757774,LAPTM5,ENSG00000162511.8,-,18.599987030029297
2377,chr1,202348727,PPP1R12B,ENSG00000077157.23,+,18.605083465576172
52619,chrX,153972753,TMEM187,ENSG00000177854.8,+,18.614049911499023
35262,chr14,61321578,PRKCH,ENSG00000027075.17,+,18.61648941040039
21997,chr8,38386440,LETM2,ENSG00000165046.13,+,18.617816925048828
41868,chr17,68291517,ARSG,ENSG00000141337.13,+,18.622974395751953
2977,chr1,7940839,TNFRSF9,ENSG00000049249.10,-,18.6275691986084
28433,chr11,63536807,PLAAT4,ENSG00000133321.11,+,18.62868881225586
6777,chr2,227813841,CCL20,ENSG00000115009.13,+,18.629859924316406
15415,chr5,179732821,MAML1,ENSG00000161021.13,+,18.649768829345703
3818,chr1,91886151,TGFBR3,ENSG00000069702.11,-,18.657230377197266
42135,chr17,81712283,SLC25A10,ENSG00000183048.12,+,18.659381866455078
43308,chr17,49362250,ZNF652,ENSG00000198740.9,-,18.66925811767578
46636,chr19,56538952,ZFP28,ENSG00000196867.8,+,18.67009162902832
35987,chr14,24114949,NRL,ENSG00000129535.13,-,18.67047691345215
32235,chr12,106774639,RIC8B,ENSG00000111785.21,+,18.69194984436035
19489,chr7,44104344,AEBP1,ENSG00000106624.11,+,18.692455291748047
5603,chr2,66435132,MEIS1,ENSG00000143995.20,+,18.70252799987793
7229,chr2,31138147,GALNT14,ENSG00000158089.15,-,18.709991455078125
27901,chr11,17351799,NCR3LG1,ENSG00000188211.9,+,18.720870971679688
22247,chr8,76681246,ZFHX4,ENSG00000091656.19,+,18.724576950073242
23404,chr8,118951885,TNFRSF11B,ENSG00000164761.9,-,18.726449966430664
25340,chr9,125189803,PPP6C,ENSG00000119414.12,-,18.729976654052734
37189,chr15,72118402,SENP8,ENSG00000166192.15,+,18.731121063232422
39788,chr16,2268114,RNPS1,ENSG00000205937.12,-,18.736724853515625
40859,chr17,7549098,TNFSF12-TNFSF13,ENSG00000248871.1,+,18.73769760131836
37291,chr15,78264561,DNAJA4,ENSG00000140403.13,+,18.743064880371094
47893,chr19,45769252,SIX5,ENSG00000177045.11,-,18.7550048828125
5227,chr2,14632699,LRATD1,ENSG00000162981.14,+,18.76122283935547
4814,chr1,204494805,PIK3C2B,ENSG00000133056.14,-,18.777851104736328
28868,chr11,76381302,GVQW3,ENSG00000179240.13,+,18.78754234313965
33967,chr13,19958782,ZMYM2,ENSG00000121741.17,+,18.792442321777344
4553,chr1,162023869,OLFML2B,ENSG00000162745.11,-,18.817276000976562
24246,chr9,124862129,ARPC5L,ENSG00000136950.13,+,18.8228759765625
44029,chr18,21242231,GREB1L,ENSG00000141449.16,+,18.825471878051758
5474,chr2,46542489,RHOQ,ENSG00000119729.12,+,18.828147888183594
25669,chr10,12129676,SEC61A2,ENSG00000065665.21,+,18.83151626586914
48371,chr19,56393520,ZNF582,ENSG00000018869.18,-,18.835538864135742
14789,chr5,132369838,SLC22A5,ENSG00000197375.14,+,18.84195327758789
15615,chr5,43412391,CCL28,ENSG00000151882.11,-,18.84545135498047
2351,chr1,201190823,IGFN1,ENSG00000163395.17,+,18.84756851196289
26270,chr10,93993930,PLCE1,ENSG00000138193.17,+,18.85171127319336
35912,chr14,21476909,RAB2B,ENSG00000129472.15,-,18.855709075927734
21636,chr7,155644396,ENSG00000283128,ENSG00000283128.3,-,18.85649871826172
52418,chrX,135032354,RTL8C,ENSG00000134590.14,+,18.856868743896484
41492,chr17,45148474,HEXIM1,ENSG00000186834.4,+,18.86277198791504
34136,chr13,46553199,LRCH1,ENSG00000136141.15,+,18.869098663330078
27546,chr10,132331837,STK32C,ENSG00000165752.17,-,18.87860870361328
25319,chr9,122931512,ZBTB26,ENSG00000171448.9,-,18.882301330566406
20953,chr7,76358991,YWHAG,ENSG00000170027.7,-,18.890047073364258
21180,chr7,100177381,GPC2,ENSG00000213420.8,-,18.894451141357422
3830,chr1,92961522,DIPK1A,ENSG00000154511.12,-,18.902395248413086
49792,chr20,63627101,GMEB2,ENSG00000101216.11,-,18.905029296875
37455,chr15,90954880,RCCD1,ENSG00000166965.13,+,18.907468795776367
18826,chr6,118651591,CEP85L,ENSG00000111860.14,-,18.920732498168945
49308,chr20,2508907,ENSG00000256566,ENSG00000256566.1,-,18.921245574951172
49046,chr20,50795030,BCAS4,ENSG00000124243.19,+,18.93709373474121
30540,chr11,77820722,RSF1,ENSG00000048649.14,-,18.952756881713867
6734,chr2,219627629,SLC4A3,ENSG00000114923.17,+,18.95601463317871
53519,chrX,135098712,SMIM10L2B,ENSG00000196972.9,-,18.956422805786133
2628,chr1,226870599,PSEN2,ENSG00000143801.18,+,18.96918487548828
8406,chr2,210225447,ACADL,ENSG00000115361.8,-,18.972272872924805
22278,chr8,85464006,CA2,ENSG00000104267.10,+,19.0060977935791
14490,chr5,72956070,FCHO2,ENSG00000157107.14,+,19.013357162475586
46649,chr19,57231008,AURKC,ENSG00000105146.14,+,19.01446533203125
31700,chr12,53252094,MFSD5,ENSG00000182544.9,+,19.014699935913086
36361,chr14,73714384,PNMA1,ENSG00000176903.5,-,19.01869010925293
15641,chr5,54985593,ESM1,ENSG00000164283.13,-,19.018693923950195
11673,chr3,161371501,SPTSSB,ENSG00000196542.9,-,19.021785736083984
559,chr1,27959942,XKR8,ENSG00000158156.9,+,19.02199935913086
25647,chr10,8054687,GATA3,ENSG00000107485.18,+,19.050378799438477
30430,chr11,71252577,SHANK2,ENSG00000162105.21,-,19.05291748046875
17470,chr6,108560916,FOXO3,ENSG00000118689.15,+,19.059375762939453
20680,chr7,27185232,HOXA11,ENSG00000005073.6,-,19.069202423095703
42474,chr17,7329393,NEURL4,ENSG00000215041.10,-,19.070249557495117
24030,chr9,94259297,ZNF169,ENSG00000175787.17,+,19.070276260375977
20495,chr7,954680,ADAP1,ENSG00000105963.15,-,19.07098388671875
25275,chr9,120714470,MEGF9,ENSG00000106780.9,-,19.073894500732422
47277,chr19,14776756,ADGRE2,ENSG00000127507.18,-,19.074554443359375
21906,chr8,27491150,EPHX2,ENSG00000120915.14,+,19.076923370361328
48185,chr19,52028379,ZNF614,ENSG00000142556.19,-,19.084304809570312
48610,chr20,13995515,MACROD2,ENSG00000172264.19,+,19.089527130126953
25401,chr9,128881929,KYAT1,ENSG00000171097.14,-,19.09352684020996
37425,chr15,90234199,ENSG00000284626,ENSG00000284626.1,+,19.100135803222656
49153,chr20,59940388,FAM217B,ENSG00000196227.11,+,19.101139068603516
49057,chr20,56392644,CSTF1,ENSG00000101138.12,+,19.106016159057617
21737,chr8,11284815,MTMR9,ENSG00000104643.10,+,19.106304168701172
32393,chr12,119178952,HSPB8,ENSG00000152137.8,+,19.108306884765625
29161,chr11,117199369,TAGLN,ENSG00000149591.17,+,19.11804962158203
4806,chr1,204213988,GOLT1A,ENSG00000174567.8,-,19.121761322021484
28089,chr11,45805148,SLC35C1,ENSG00000181830.9,+,19.131759643554688
16137,chr5,139404060,SPATA24,ENSG00000170469.11,-,19.135147094726562
47957,chr19,47573148,ZNF541,ENSG00000118156.13,-,19.13654899597168
